sentences,sentenceIndex,paragraphIndex,section,wikiId
"Joe Fields (1929 – July 12, 2017) was an American producer and record executive, active mainly in jazz music.",0,0,N/A,16883488
"Fields was born in Jersey City, New Jersey in 1929.",0,1,N/A,16883488
He worked for Prestige Records as an executive in the 1960s.,1,1,N/A,16883488
"He and producer Don Schlitten cofounded Cobblestone Records, a subsidiary of Buddah Records, in 1972, and soon after founded Muse Records and its sister label Onyx Records.",2,1,N/A,16883488
"Schlitten split with Fields in 1978 to found the Xanadu label, after which Fields held sole control of Muse.",3,1,N/A,16883488
"Fields later sold Muse to Joel Dorn, who has released much of Muse's back catalog under the label 32 Jazz.",4,1,N/A,16883488
"Fields also owned the rights to the Savoy Records catalog for a time in the 1980s, having purchased the catalog from Arista Records, and subsequently selling it to Denon.",5,1,N/A,16883488
"(As of 2009, the library is controlled and distributed in the U.S. through Tokyo's Columbia Music Entertainment wholly owned Savoy Jazz label (the current owner of the Savoy Records masters.)",6,1,N/A,16883488
"Fields and his son Barney Fields co-founded HighNote Records and Savant Records in 1996, which are still actively recording and issuing jazz.",0,2,N/A,16883488
"The HighNote roster is made up of many of the mainstay Muse artists, like Houston Person, Joey DeFrancesco, and Wallace Roney.",1,2,N/A,16883488
"Fields died on July 12, 2017 at the age of 88.",0,3,N/A,16883488
==,0,4,== References ==,16883488
References ==,1,4,== References ==,16883488
Citations,0,5,== References ==,16883488
"General referencesScott Yanow, Joe Fields at AllMusic",0,6,== References ==,16883488
==,0,7,== External links ==,16883488
External links ==,1,7,== External links ==,16883488
HighNote Records website,0,8,== External links ==,16883488
Muse Records discography,0,9,== External links ==,16883488
