sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jeff Turzo, as singer/programming and songwriting/production partner in the electro-rock band God Lives Underwater (GLU), spent the better part of the 1990s as a producer and touring artist, first signed by Rick Rubin to American Recordings in 1993.",0,0,N/A,17914364
"American went on to release GLU's self-titled EP and debut album Empty, which spawned minor radio hits ""No More Love"" and ""All Wrong"", the former as a single from the soundtrack to the hit Keanu Reeves film Johnny Mnemonic.",1,0,N/A,17914364
"GLU then made a move to 1500 /A&M, who went on to release their second full-length Life in the So-Called Space Age, which generated the hit, ""From Your Mouth"".",2,0,N/A,17914364
"The single enjoyed play on alternative rock stations and MTV alike, and saw the band hitting the road for several years of mostly sold-out shows alongside notable artists including KMFDM, Korn, Stabbing Westward, Life of Agony, Filter, Far, Type O Negative, Genitorturers, Deftones, No Doubt, and Sublime.",3,0,N/A,17914364
"In addition to his repertoire as a writer and programmer, Turzo was a multi-instrumentalist and producer with synthesis/sampling knowledge, and with his GLU partner David Reilly stayed busy with other production and remix projects as well, including remixes for Skinny Puppy, Rob Zombie and Messiah, and organizing and contributing to 1998's For the Masses: A Tribute To Depeche Mode, which also featured tracks from Deftones, Smashing Pumpkins, Failure, The Cure and Monster Magnet.",4,0,N/A,17914364
"2004 saw the release of GLU's Up Off The Floor, released worldwide in June on Megaforce/Locomotive.",0,1,N/A,17914364
"Turzo later founded Overstayer Recording Equipment, Inc. which manufactures analog audio processing gear for recording studios and musicians.",0,2,N/A,17914364
"The company is based in Los Angeles, California.",1,2,N/A,17914364
==,0,3,== Labels ==,17914364
Labels ==,1,3,== Labels ==,17914364
American Recordings,0,4,== Labels ==,17914364
Elektra Records,0,5,== Labels ==,17914364
Nitrus,0,6,== Labels ==,17914364
==,0,7,== Releases ==,17914364
Releases ==,1,7,== Releases ==,17914364
Mass Hystereo  (1997),0,8,== Releases ==,17914364
Wired All Wrong (2006),0,9,== Releases ==,17914364
==,0,10,== Filmography ==,17914364
Filmography ==,1,10,== Filmography ==,17914364
Rushing Jason – 2008,0,11,== Filmography ==,17914364
==,0,12,== References ==,17914364
References ==,1,12,== References ==,17914364
