sentences,sentenceIndex,paragraphIndex,section,wikiId
"Yūjirō Ishihara (石原 裕次郎, Ishihara Yūjirō, December 28, 1934 – July 17, 1987) was a Japanese actor and singer born in Kobe.",0,0,N/A,1520949
"His elder brother is Shintaro Ishihara, an author, politician, and the Governor of Tokyo between 1999 and 2012.",1,0,N/A,1520949
"Yujiro's film debut was the 1956 film Season of the Sun, based on a novel written by his brother.",2,0,N/A,1520949
He was beloved by many fans as a representative youth star in the films of postwar Japan and subsequently as a macho movie hero.,3,0,N/A,1520949
He was extravagantly mourned following his early death from liver cancer.,4,0,N/A,1520949
== Life and career ==,0,1,== Life and career ==,1520949
"Yūjirō grew up in Kobe, in Otaru, Hokkaidō, and in Zushi, Kanagawa.",0,2,== Life and career ==,1520949
"His father, an employee of Mitsui O.S.K.",1,2,== Life and career ==,1520949
"Lines, was from Ehime Prefecture, and his mother was from Miyajima, Hiroshima.",2,2,== Life and career ==,1520949
Yūjirō attended Otaru Fuji Kindergarten and then Otaru City Inaho Elementary School.,0,3,== Life and career ==,1520949
During his elementary school years he participated in competitive swimming and skied on Mt.,1,3,== Life and career ==,1520949
Tengu.,2,3,== Life and career ==,1520949
"He then attended Zushi City Zushi junior High School, where he began playing basketball.",3,3,== Life and career ==,1520949
"He aimed to enter Keio Senior High School, but did not pass the entrance examination.",4,3,== Life and career ==,1520949
"He enrolled at Keio Shiki Boys' Senior High School, but in 1951 was admitted to Keio Senior High School.",5,3,== Life and career ==,1520949
"Afterward he entered the political science department of the school of law at Keio University, associated with the high school, but reportedly spent all his time playing around.",6,3,== Life and career ==,1520949
"Wanting to become an actor, he auditioned at Toho, Daiei Film and Nikkatsu, but did not pass any of his auditions.",0,4,== Life and career ==,1520949
"However, in 1956, with help from producer Takiko Mizunoe and his brother Shintaro, he received a bit-part in the film adaptation of Shintaro's Akutagawa Prize-winning Season of the Sun, making his film debut.",1,4,== Life and career ==,1520949
"Afterwards he withdrew from Keio University to work for Nikkatsu, playing the lead in the film adaptation of Shintaro's novel Crazed Fruit.At the 1958 Blue Ribbon Awards Ishihara won the prize for best new actor for the 1957 films Washi to taka and Man Who Causes a Storm.",2,4,== Life and career ==,1520949
"He would go on to become one of the representative stars of the Showa Era with his twin acting and singing career, but his life was one made harder by illness and injury.In 1960 he married actress Mie Kitahara, his co-star in a number of films beginning in 1956 with Crazed Fruit.Yūjirō, together with Akira Kobayashi, was the main male star at Nikkatsu on Nikkatsu's move into the Roman Porno soft porn market.",3,4,== Life and career ==,1520949
Yūjirō founded the Ishihara Productions company to make films.,4,4,== Life and career ==,1520949
"Kurobe's Sun which he produced was a great success but some movies he produced failed and he was forced to appear in the television dramas although he was reluctant to appear.Yūjirō survived a 1978 oral cancer of the tongue, and a 1981 aortic aneurysm, supported by friends, family and his legion of fans.",5,4,== Life and career ==,1520949
However he was later diagnosed with liver cancer and died at Keio University Hospital in 1987 on July 17 at 4:26.,6,4,== Life and career ==,1520949
He was 52 years old.,7,4,== Life and career ==,1520949
His final appearance as an actor was in the final episode of popular detective television drama Taiyō ni Hoero!.,8,4,== Life and career ==,1520949
In Taiyō ni Hoero!,9,4,== Life and career ==,1520949
"Ishihara kept on playing the role of Shunsuke Todō for 14 years and gained new popularity.Throughout his life Yūjirō used alcohol and tobacco, and ate meals that were lacking in vegetables; this unhealthy lifestyle is generally acknowledged as contributing to his early death.",10,4,== Life and career ==,1520949
== Legacy and memorials ==,0,5,== Legacy and memorials ==,1520949
Yujiro Ishihara was called a Japanese Elvis Presley and his films and music are still followed by lovers of the Shōwa period.,0,6,== Legacy and memorials ==,1520949
"On the anniversary of his death, 17 July, his mourning ceremony is often rebroadcast on television.",1,6,== Legacy and memorials ==,1520949
"His grave is a granite gorintō, at Sōji-ji temple in Tsurumi, Yokohama, Kanagawa.",0,7,== Legacy and memorials ==,1520949
"A memorial museum opened on June 21, 1991, in Otaru, Hokkaido.In 1996 his older brother, Shintaro, published a biography, Otōto (弟), (Younger Brother), that won the Mainichi Bungakusho Special Prize and became the basis of a drama broadcast by TV Asahi in 2004.",1,7,== Legacy and memorials ==,1520949
His image features on a 1997 Japanese postage stamp.,0,8,== Legacy and memorials ==,1520949
== Selected filmography ==,0,9,== Selected filmography ==,1520949
== TV drama ==,0,10,== TV drama ==,1520949
Taiyō ni Hoero!,0,11,== TV drama ==,1520949
(太陽にほえろ!),1,11,== TV drama ==,1520949
(1972-1986) - Shunsuke Tōdō (Boss),2,11,== TV drama ==,1520949
