sentences,sentenceIndex,paragraphIndex,section,wikiId
"Povilas Meškėla (born June 29, 1964 in Vilnius, Lithuania) is a Lithuanian rock musician and a leading singer of a rock band Rojaus tūzai and formerly Katedra.",0,0,N/A,48991518
He started his career in 1986 and was a co-founder of a band Rojaus tūzai in 1990.,0,1,N/A,48991518
Povilas was chosen a national AIDS ambassador of Lithuania in 1999.,1,1,N/A,48991518
==,0,2,== Discography ==,48991518
Discography ==,1,2,== Discography ==,48991518
===,0,3,== Discography == | === With a band Katedra ===,48991518
With a band Katedra ===,1,3,== Discography == | === With a band Katedra ===,48991518
"Mors Ultima Ratio (1989, LP)",0,4,== Discography == | === With a band Katedra ===,48991518
===,0,5,== Discography == | === With a band Rojaus tūzai ===,48991518
With a band Rojaus tūzai ===,1,5,== Discography == | === With a band Rojaus tūzai ===,48991518
"Vodk'N'Roll (1993, LP)",0,6,== Discography == | === With a band Rojaus tūzai ===,48991518
Tikras Garsas (1996),0,7,== Discography == | === With a band Rojaus tūzai ===,48991518
Drugys (1997),0,8,== Discography == | === With a band Rojaus tūzai ===,48991518
Russkij albom (2002),0,9,== Discography == | === With a band Rojaus tūzai ===,48991518
Nepasiduok (2012),0,10,== Discography == | === With a band Rojaus tūzai ===,48991518
==,0,11,== References ==,48991518
References ==,1,11,== References ==,48991518
