sentences,sentenceIndex,paragraphIndex,section,wikiId
Florentina Mallá (14 July 1891 – 7 June 1973) was a Czech composer and pianist.,0,0,N/A,30408007
She studied piano with Josef Jiránek at the Prague Conservatory.,1,0,N/A,30408007
"After graduating in 1913, she studied composition privately with Vítězslav Novák.",2,0,N/A,30408007
She stopped composing during the communist years.,3,0,N/A,30408007
"Her works include didactic piano compositions, a sonatina and preludium for piano and about fifty songs.",4,0,N/A,30408007
She died in Prague.,5,0,N/A,30408007
==,0,1,== References ==,30408007
References ==,1,1,== References ==,30408007
