sentences,sentenceIndex,paragraphIndex,section,wikiId
"Ivo Nakić (born May 26, 1966) is a Croatian former professional basketball player, who is now a coach.",0,0,N/A,35039768
==,0,1,== Personal life ==,35039768
Personal life ==,1,1,== Personal life ==,35039768
He lives in Belgrade and works as an agent in Bill Duffy's BDA Sports Management agency.,0,2,== Personal life ==,35039768
Ivo Nakić married Zorica Desnica whom was previously engaged to Bobban Živojinović a professional tennis player.,1,2,== Personal life ==,35039768
"They have a son Filip, they split up before getting to the altar.",2,2,== Personal life ==,35039768
Zorica Desnica and Ivo Nakić later married where they have a son Mario and daughter Iva.,3,2,== Personal life ==,35039768
His son Mario is a basketball player.,0,3,== Personal life ==,35039768
==,0,4,== References ==,35039768
References ==,1,4,== References ==,35039768
==,0,5,== External links ==,35039768
External links ==,1,5,== External links ==,35039768
ACB profile,0,6,== External links ==,35039768
