sentences,sentenceIndex,paragraphIndex,section,wikiId
Lucy Kroll (3 July 1909 – 14 March 1997) was an American theatrical and literary agent.,0,0,N/A,58286093
"Her clients included Carl Sandburg, James Earl Jones, Norman Mailer, John Vlahos, and Horton Foote.",1,0,N/A,58286093
"Born in Brooklyn, her maiden name was Lucy Rosengardt.",2,0,N/A,58286093
She graduated from Hunter College in 1933.,3,0,N/A,58286093
==,0,1,== References ==,58286093
References ==,1,1,== References ==,58286093
==,0,2,== External links ==,58286093
External links ==,1,2,== External links ==,58286093
Finding aid to the Lucy Kroll Papers at the Library of Congress: http://findingaids.loc.gov/db/search/xq/searchMfer02.xq?_id=loc.mss.eadmss.ms006016,0,3,== External links ==,58286093
