sentences,sentenceIndex,paragraphIndex,section,wikiId
"Todor Skalovski (Macedonian: Тодор Скаловски, 21 January 1909 – 1 July 2004) was a Macedonian composer, chorus and orchestra conductor who wrote the music to North Macedonia's national anthem ""Denes nad Makedonija"" (English: ""Today Over Macedonia"").",0,0,N/A,11931725
"The music greatly resembles an old Macedonian folk song, ""Надежда болна е легнала"" (English: ""Nadezhda has lied down sick"").",1,0,N/A,11931725
Skalovski transcribed the folk song and claimed it as his own.,2,0,N/A,11931725
==,0,1,== Further reading ==,11931725
Further reading ==,1,1,== Further reading ==,11931725
Conference notes on Skalovski,0,2,== Further reading ==,11931725
==,0,3,== External links ==,11931725
External links ==,1,3,== External links ==,11931725
Composers association of Macedonia – SOCOM,0,4,== External links ==,11931725
