sentences,sentenceIndex,paragraphIndex,section,wikiId
"Anthony Schmalz Conrad (March 7, 1940 – April 9, 2016)  was an American video artist, experimental filmmaker, musician, composer, sound artist, teacher, and writer.",0,0,N/A,215992
"Active in a variety of media since the early 1960s, he was a pioneer of both drone music and structural film.",1,0,N/A,215992
"As a musician, he was an important figure in the New York minimalist scene of the early 1960s, during which time he performed as part of the Theatre of Eternal Music (along with John Cale, La Monte Young, Marian Zazeela, and others).",2,0,N/A,215992
He became recognized as a filmmaker for his 1966 film The Flicker.,3,0,N/A,215992
He performed and collaborated with a wide range of artists over the course of his career.,4,0,N/A,215992
==,0,1,== Biography ==,215992
Biography ==,1,1,== Biography ==,215992
===,0,2,== Biography == | === Early life ===,215992
Early life =,1,2,== Biography == | === Early life ===,215992
==,2,2,== Biography == | === Early life ===,215992
"Conrad was born in Concord, New Hampshire to Mary Elizabeth Parfitt and Arthur Emil Conrad but raised in Baldwin, Maryland and Northern Virginia.",0,3,== Biography == | === Early life ===,215992
His father worked with Everett Warner during World War II in designing dazzle camouflage for the US Navy.,1,3,== Biography == | === Early life ===,215992
Conrad's high school violin lessons with symphony violist Ronald Knudsen introduced him to just intonation and double stop playing.,2,3,== Biography == | === Early life ===,215992
Conrad graduated from Harvard University in 1962 with a degree in Mathematics.,3,3,== Biography == | === Early life ===,215992
"While studying at Harvard, Conrad was exposed to the ideas of John Cage and Karlheinz Stockhausen.",4,3,== Biography == | === Early life ===,215992
"After graduating, Conrad went to Copenhagen to see a friend, who was a research mathematician working on a computer project at the Physics Chemist Institute.",5,3,== Biography == | === Early life ===,215992
That computer had a memory of 8 kilobytes.,6,3,== Biography == | === Early life ===,215992
"Conrad worked on it in machine language during the summer, which helped build his computer skills.",7,3,== Biography == | === Early life ===,215992
He also did work as a computer programmer for a year when he came back to the United States.,8,3,== Biography == | === Early life ===,215992
"After working as a computer programmer, Conrad got into the experimental music scene in New York City.",9,3,== Biography == | === Early life ===,215992
=== 1960s,0,4,== Biography == | === 1960s ===,215992
===,1,4,== Biography == | === 1960s ===,215992
