sentences,sentenceIndex,paragraphIndex,section,wikiId
Giraut (or Guiraut) de Salignac (or Salinhac) was a jongleur and troubadour from the Quercy.,0,0,N/A,15584062
His castle was Salignac.,1,0,N/A,15584062
"According to his vida he composed cansos, sirventes, and descortz, though only one canso and one descort survive.",2,0,N/A,15584062
"His composition were characterised, so his biographer says, by ""grace and skill"".",3,0,N/A,15584062
"He may have written under the patronage of Azalais of Toulouse, whom he mentions in his poetry.",4,0,N/A,15584062
His name is sometimes erroneously given as Guilhem.,5,0,N/A,15584062
==,0,1,== Sources ==,15584062
Sources ==,1,1,== Sources ==,15584062
