sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mary Miller is General and Artistic Director at the Bergen National Opera, in Bergen, Norway.",0,0,N/A,38530351
"She began her career as concert violinist, working internationally until 1990.",0,1,N/A,38530351
"She became chief music critic of Scotland's national newspaper, The Scotsman, while directing the UK's first Nordic festival, based in Northern Scotland.",1,1,N/A,38530351
She produced and presented for the BBC Radio 3 before leading the development of new work for English National Opera between 1998 and 2001.,2,1,N/A,38530351
"In 2001 she moved to the USA to direct the International Festival of Arts and Ideas in Connecticut, returning to Europe in 2005 as CEO and Artistic Director of the Stavanger2008, European Capital of Culture 2008.",3,1,N/A,38530351
She wrote the Spanish city of Burgos's bid to be European Capital of Culture for 2016.,4,1,N/A,38530351
==,0,2,== References ==,38530351
References ==,1,2,== References ==,38530351
