sentences,sentenceIndex,paragraphIndex,section,wikiId
"Perry George Lowery (Topeka, October 11, 1869 – Cleveland, December 15, 1942), commonly known as P. G. Lowery, was an American composer, conductor, cornet player, and a circus sideshow manager of African American entertainment and musical ensembles.",0,0,N/A,67018519
==,0,1,== Early life ==,67018519
Early life ==,1,1,== Early life ==,67018519
"Born October 11, 1870, P. G. Lowery came from a musical family.",0,2,== Early life ==,67018519
"He played the drums in a family band, but later transitioned to cornet.",1,2,== Early life ==,67018519
==,0,3,== Musical career ==,67018519
Musical career ==,1,3,== Musical career ==,67018519
"P.G. Lowery spent most of his musical career as a performer, manager, and band leader with different traveling circuses.",0,4,== Musical career ==,67018519
At the turn of the century the U.S. was a deeply segregated country and economic opportunities were limited.,1,4,== Musical career ==,67018519
"Most African Americans worked in agriculture, domestic work, or unskilled labor.",2,4,== Musical career ==,67018519
P.G. Lowery and many other Black musicians found opportunities in the circus.,3,4,== Musical career ==,67018519
The traveling circus was a popular form of entertainment before movies.,4,4,== Musical career ==,67018519
In the early 1900s every circus had an African-American sideshow band and/or minstrel show.,5,4,== Musical career ==,67018519
===,0,5,== Musical career == | === Beginning ===,67018519
Beginning =,1,5,== Musical career == | === Beginning ===,67018519
==,2,5,== Musical career == | === Beginning ===,67018519
"In 1895 Lowery performed the cornet in a band for the show Darkest America, with the Mallary Brothers Minstrels.",0,6,== Musical career == | === Beginning ===,67018519
The following year he played with the Wallace Circus.,1,6,== Musical career == | === Beginning ===,67018519
Next Lowery became a cornetist with the Original Nashville Students and P. T. Wright’s Colored Comedy Company.,2,6,== Musical career == | === Beginning ===,67018519
In 1897 or1899 he studied at the Boston Conservatory under the direction of Henry C. Brown.,3,6,== Musical career == | === Beginning ===,67018519
"In the summer of 1898 he played solo cornet at the Trans-Mississippi Exposition in Omaha, Nebraska with the Original Nashville Students.",4,6,== Musical career == | === Beginning ===,67018519
"And in 1899 he started the P.G. Lowery's Famous Concert Band and P.G. Lowery's Vaudeville Company, an important accomplishment because he was the first African American to bring his own vaudeville troupe to the circus.",5,6,== Musical career == | === Beginning ===,67018519
"During the early 1900s he published a column, ""The Cornet and Cornetists of Today"" in The Freeman.",6,6,== Musical career == | === Beginning ===,67018519
===,0,7,== Musical career == | === Mid and Late ===,67018519
Mid and Late ===,1,7,== Musical career == | === Mid and Late ===,67018519
P.G. Lowery led and managed bands in circus sideshow tents for the remainder of his career.,0,8,== Musical career == | === Mid and Late ===,67018519
"Black band leaders, like P.G. Lowery, ""strove toward social and economic equality through hard work and artistic and musical achievement.""",1,8,== Musical career == | === Mid and Late ===,67018519
"Lowery worked with the following circuses: Sells Brothers and Forepaugh's Circus, Wallace and Hagenbeck, Ringling Brothers, Cole Brothers, and Barnum and Bailey.",2,8,== Musical career == | === Mid and Late ===,67018519
His longest stint with a circus was from 1919 - 1931 with the Ringling Brothers & Barnum and Bailey Circus where he managed his own band.,3,8,== Musical career == | === Mid and Late ===,67018519
==,0,9,== References ==,67018519
References ==,1,9,== References ==,67018519
==,0,10,== External links ==,67018519
External links ==,1,10,== External links ==,67018519
"First look clip of new PBS Doc, ""The Circus"".",0,11,== External links ==,67018519
Short two-minute video about racial discrimination and how PG Lowery changed his sideshow by hiring women and getting rid of blackface.,1,11,== External links ==,67018519
P.G. Lowery and the spread of African American Music.,0,12,== External links ==,67018519
Two minute video about Lowery's career and traveling musicians.,1,12,== External links ==,67018519
