sentences,sentenceIndex,paragraphIndex,section,wikiId
"Johnny Rod (born John Tumminello; December 8, 1957) is an American bass guitar player.",0,0,N/A,1457901
"One of the early bands he was active in was King Kobra, from 1984 to 1986.",1,0,N/A,1457901
In 1986 he joined the heavy metal band W.A.S.P..Johnny Rod used both Fender (the Fender Precision bass is his all-time favorite) and B.C. Rich basses during his career.,2,0,N/A,1457901
His main bass with W.A.S.P. was a yellow B.C. Rich Ironbird bass.,3,0,N/A,1457901
"In 2010, he reunited with King Kobra.",4,0,N/A,1457901
"On January 26, 2021 swedish band ""Rexoria"" on his official Facebook page announced Johnny Rod as their new bass-player.",0,1,N/A,1457901
==,0,2,== References ==,1457901
References ==,1,2,== References ==,1457901
