sentences,sentenceIndex,paragraphIndex,section,wikiId
Francisco Nicasio Jiménez was a Cuban orchestra conductor and dance band director.,0,0,N/A,48713179
==,0,1,== Life and career ==,48713179
Life and career ==,1,1,== Life and career ==,48713179
"Francisco Nicasio Jiménez worked in Trinidad, Las Villas, Cuba, in the early 19th century.",0,2,== Life and career ==,48713179
He was the father of violinist José Julián Jiménez and grandfather of cellist Nicasio and pianist Lico Jiménez.,1,2,== Life and career ==,48713179
His granddaughters Inés and Arcadia Jiménez were singers.,2,2,== Life and career ==,48713179
==,0,3,== References ==,48713179
References ==,1,3,== References ==,48713179
