sentences,sentenceIndex,paragraphIndex,section,wikiId
"Kristin Andreassen is an American singer-songwriter, multi-instrumentalist, dancer, old time musician and educator.",0,0,N/A,11929086
"Currently based in Nashville, Tennessee, she started her music career as a professional clogger with Footworks Percussive Dance Ensemble and in the early 2000s joined the folk bands Uncle Earl and Sometymes Why as a vocalist, dancer, songwriter, guitarist.",1,0,N/A,11929086
She is known for using body percussion and dance in live performances.,2,0,N/A,11929086
"In 2007 she released her first solo album, Kiss Me",0,1,N/A,11929086
"Hello, which was produced by Mark Schatz (Nickel Creek).",1,1,N/A,11929086
"The opening track ""Crayola Doesn't Make a Color for Your Eyes"" won the John Lennon Songwriting Contest in the Children's Category, also becoming a hit on children's radio despite the fact that the overall album was intended for adult listeners.",2,1,N/A,11929086
"Since charting on Sirius XM’s Kids' Place Live, the song has been covered by artists including Tyne Daly.",3,1,N/A,11929086
"Andreassen's second full-length solo album, Gondolier, was released on February 17, 2015.",4,1,N/A,11929086
"With her bands, Andreassen has performed at festivals such as Bonnaroo, the Telluride Bluegrass Festival, the Greyfox Bluegrass Festival and internationally at the Port Fairy Festival in Australia and Celtic Connections in the UK.",0,2,N/A,11929086
"In 2008, she appeared on A Prairie Home Companion as a solo artist.",1,2,N/A,11929086
"She has recently toured as a harmony singer, fiddler and harmonica player with Aoife O'Donovan, Dawn Landes, Jeffrey Lewis & the Junkyard, Lucius and Jefferson Hamer.",2,2,N/A,11929086
"In 2011, Andreassen and Laura Cortese co-founded Miles of Music Camp, an all-ages artist retreat that operates weekend and week-long workshops in New Hampshire, Brooklyn and Boston.",3,2,N/A,11929086
She appeared at the Folk Alliance International conference in Kansas City in February 2015,4,2,N/A,11929086
==,0,3,== Early life and education ==,11929086
Early life and education,1,3,== Early life and education ==,11929086
==,2,3,== Early life and education ==,11929086
"Andreassen grew up in the Portland, Oregon, suburb of Hillsboro.",0,4,== Early life and education ==,11929086
There she developed an early interest in dance and music.,1,4,== Early life and education ==,11929086
In her youth she played piano and sang in various choirs.,2,4,== Early life and education ==,11929086
"After graduating high school, she studied history at McGill University in Montreal, Quebec, and spent time in Cape Breton studying community economic development and Cape Breton stepdance.",3,4,== Early life and education ==,11929086
"While in school, she worked as a journalist, an Amtrak sleeping car porter, and a community development facilitator.",4,4,== Early life and education ==,11929086
==,0,5,== Music and dance career ==,11929086
Music and dance career ==,1,5,== Music and dance career ==,11929086
===,0,6,== Music and dance career == | === 1999–2006: Early years ===,11929086
1999–2006: Early years =,1,6,== Music and dance career == | === 1999–2006: Early years ===,11929086
==,2,6,== Music and dance career == | === 1999–2006: Early years ===,11929086
"Andreassen began professionally pursuing her interest in music and dance in 1999, when she was hired by Footworks Percussive Dance Ensemble in Annapolis, Maryland.",0,7,== Music and dance career == | === 1999–2006: Early years ===,11929086
"Moving there, she became a principal dancer with the traditional percussive dance ensemble, and spent several years touring internationally, performing and teaching Appalachian clogging, Irish and Cape Breton stepdance, tap and other forms of traditional percussive dance.",1,7,== Music and dance career == | === 1999–2006: Early years ===,11929086
"She left her full-time position in the company in 2003, though she continued to collaborate with the troupe from time to time.",2,7,== Music and dance career == | === 1999–2006: Early years ===,11929086
"While working with Footworks, Andreassen recorded with friends Laura Cortese and Pierce Woodward under the name The Jolly Bankers.",3,7,== Music and dance career == | === 1999–2006: Early years ===,11929086
"They released two EPs: Death & Taxes (2003), and Tax Return (2005).",4,7,== Music and dance career == | === 1999–2006: Early years ===,11929086
"In December 2003 Andreassen joined the old-time music group Uncle Earl as a guitar player, dancer and singer.",0,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"She first met the founder of the group, mandolin player KC Groves at the Appalachian Stringband Music Festival (Clifftop) in West Virginia in the late 1990s.",1,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"They had been friends for several years when Groves invited Andreassen to join the band officially, three years after it formed.",2,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"When she joined, the lineup featured KC Groves, Abigail Washburn and Rayna Gellert, and the group then recorded two EPs followed by two full-length albums with producers Dirk Powell and John Paul Jones of Led Zeppelin.",3,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"Andreassen wrote the band's song ""Pale Moon"", which includes the lyric that became the title of their first Rounder Records release, She Waits For Night (2005).",4,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"Her dancing feet can be heard on the Uncle Earl instrumental ""Sisters of the Road,"" which was featured in the movie Cedar Rapids (2011).",5,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"Andreassen became a founding member of the ""folk noir"" singing trio Sometymes Why in 2005, when she got together with two women from other notable stringbands (Aoife O'Donovan of Crooked Still and Ruth Ungar Merenda of The Mammals) to write and record a singer-songwriter album.",6,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
"Their self-titled album was recorded live in May 2005 under the name Sometymes Why, and the band went on to tour the United States and Ireland, including appearances at Bonnaroo on NPR's Mountain Stage.",7,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
She continued to tour with the band as she started her career as a solo artist and singer-songwriter.,8,8,== Music and dance career == | === 1999–2006: Early years ===,11929086
===,0,9,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
2006–07: Singles and Kiss Me,1,9,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
Hello =,2,9,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
==,3,9,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
"Her first solo album, Kiss Me Hello, was released in early 2007 on her own Yellowcar Music label.",0,10,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
"The eclectic album featured twelve original songs with influences from old time, country, pop, and musical theater influences.",1,10,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
"Kiss Me Hello was produced by Mark Schatz, with Andreassen on guitar, vocals, and foot percussion.",2,10,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
"Schatz played bass and banjo, with guest artists such as Aoife O'Donovan, Ruth Ungar, Scott Senior, Eric Merrill, Rushad Eggleston and Oliver Steck.",3,10,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
"Most of the recording took place in Andreassen's kitchen in Annapolis, Maryland.",4,10,== Music and dance career == | === 2006–07: Singles and Kiss Me Hello ===,11929086
