sentences,sentenceIndex,paragraphIndex,section,wikiId
Michael Herbick is an American sound engineer.,0,0,N/A,33502141
He has been nominated for five Academy Awards in the category Best Sound.,1,0,N/A,33502141
He has worked on over 90 films since 1988.,2,0,N/A,33502141
==,0,1,== Selected filmography ==,33502141
Selected filmography ==,1,1,== Selected filmography ==,33502141
The Fugitive (1993),0,2,== Selected filmography ==,33502141
Clear and Present Danger (1994),0,3,== Selected filmography ==,33502141
The Shawshank Redemption (1994),0,4,== Selected filmography ==,33502141
Batman Forever (1995),0,5,== Selected filmography ==,33502141
The Green Mile (1999),0,6,== Selected filmography ==,33502141
==,0,7,== References ==,33502141
References ==,1,7,== References ==,33502141
==,0,8,== External links ==,33502141
External links ==,1,8,== External links ==,33502141
Michael Herbick at IMDb,0,9,== External links ==,33502141
