sentences,sentenceIndex,paragraphIndex,section,wikiId
"Bernard Joseph Butler (born 1 May 1970) is an English musician, songwriter and record producer.",0,0,N/A,186658
"He is best known as the first guitarist with Suede, until his departure in 1994.",1,0,N/A,186658
"He has been hailed by some critics as the greatest guitarist of his generation; BBC journalist Mark Savage called him ""one of Britain's most original and influential guitarists"".",2,0,N/A,186658
He was voted the 24th greatest guitarist of the last 30 years in a national 2010 BBC poll and is often seen performing with a 1961 cherry red Gibson ES-355 TD SV (Stereo Varitone) with a Bigsby vibrato tailpiece.,3,0,N/A,186658
==,0,1,== Career ==,186658
Career ==,1,1,== Career ==,186658
===,0,2,== Career == | === Suede ===,186658
Suede =,1,2,== Career == | === Suede ===,186658
==,2,2,== Career == | === Suede ===,186658
"He first achieved fame in 1992 as the guitarist with Suede, forging a songwriting partnership with Brett Anderson.",0,3,== Career == | === Suede ===,186658
"He co-wrote and played guitars or piano on every recording until 1994, when he exited Suede, leaving behind the Mercury Music Prize-winning debut Suede, as well as the follow-up Dog Man Star.",1,3,== Career == | === Suede ===,186658
===,0,4,== Career == | === Post-Suede ===,186658
Post-Suede =,1,4,== Career == | === Post-Suede ===,186658
==,2,4,== Career == | === Post-Suede ===,186658
"Immediately after leaving Suede he formed the duo McAlmont & Butler with David McAlmont and they released two singles, ""Yes"" and ""You Do"".",0,5,== Career == | === Post-Suede ===,186658
"A compilation album, The Sound Of... McAlmont & Butler, was released after the collaboration ended.",1,5,== Career == | === Post-Suede ===,186658
"Butler then released two solo albums under his own name, People Move On and Friends and Lovers, on Creation Records, yielding the hit single ""Stay"".",2,5,== Career == | === Post-Suede ===,186658
"In 2001 Butler teamed up with McAlmont for a second McAlmont & Butler album, Bring it Back, and they toured the UK after the release of two singles, ""Falling"" and ""Bring it Back"".",3,5,== Career == | === Post-Suede ===,186658
"In 2004 Butler  formed a new band with Brett Anderson, The Tears, based on the same style that yielded their first successes with Suede in the early 1990s.",4,5,== Career == | === Post-Suede ===,186658
"The Tears released their debut LP, Here Come the Tears, produced by Butler, in June 2005.",5,5,== Career == | === Post-Suede ===,186658
"Singles include ""Refugees"", which reached number 9 in the UK Singles Chart, and ""Lovers"".",6,5,== Career == | === Post-Suede ===,186658
==,0,6,== Collaborations and production work ==,186658
Collaborations and production work ==,1,6,== Collaborations and production work ==,186658
"Butler has played on and/or produced records by Aimee Mann, Edwyn Collins, Neneh Cherry, Tim Booth (of James), Eddi Reader, Hopper, Roy Orbison, Bert Jansch, The Libertines, Heather Nova, Mark Owen, The Veils, Sophie Ellis-Bextor, The Cribs, the Pretenders, The On-Off's, 1990s, The Mescalitas, Cut Off Your Hands, Cajun Dance Party, Duffy, The View, Arkitekt, Sons and Daughters, Black Kids, Tricky, Sharleen Spiteri, Nerina Pallot, Natalie McCool and Pet Shop Boys.",0,7,== Collaborations and production work ==,186658
"In 2005 he was introduced to Welsh singer Duffy, and contributed to her top-selling debut album Rockferry—it was the best selling album of 2008 in the UK—which won the Best Pop Vocal Album Grammy Award in 2008.",1,7,== Collaborations and production work ==,186658
"In 2009 Butler co-wrote/produced/played on tracks by The Veils, Tommy Reilly, Jonathan Jeremiah, Kate Jackson and Catherine A. D who now performs as The Anchoress.",2,7,== Collaborations and production work ==,186658
He also commenced production work on Kate Nash's second album My Best Friend Is You in mid-2009.,3,7,== Collaborations and production work ==,186658
"In 2010 Butler worked with Nerina Pallot, Fyfe Dangerfield, Noisettes, Slow Club, Gabrielle, Howling Bells, The Veils, Simon Dine, and new artists Jodie Marie, Vince, Daley, Summer Camp, Joe Worricker and Scott McFarnon.",4,7,== Collaborations and production work ==,186658
"Over the 2011-2012 period, Butler produced albums for Frankie & The Heartstrings and continued working with Daley on his forthcoming Days & Nights album, the title track of which was co-written and produced by Butler.",5,7,== Collaborations and production work ==,186658
He also co-wrote and produced Texas's comeback album The Conversation.,6,7,== Collaborations and production work ==,186658
Butler again worked at Studio 355 for these recordings.,7,7,== Collaborations and production work ==,186658
"In 2013 Butler worked with the group Teleman, to finish their debut album; worked on songs with London group Flowers; and collaborated with Paloma Faith and Fyfe Dangerfield.",8,7,== Collaborations and production work ==,186658
"In June 2013, he formed an impromptu improvisational performance at the Sunderland record store run by Frankie & The Heartstrings.",9,7,== Collaborations and production work ==,186658
"Alongside members of Warm Digits, Field Music and 1990s, the impromptu group played a completely unrehearsed and improvised set.",10,7,== Collaborations and production work ==,186658
"In August 2013, Butler played two shows at The Slaughtered Lamb in London, UK, accompanying Ben Watt on electric guitar, resulting in a touring and recording collaboration spanning 2 albums and several years of live shows across the globe.",11,7,== Collaborations and production work ==,186658
"In October 2013, new group Trans released the red EP, the first in a series of EPs for Rough Trade Records.",0,8,== Collaborations and production work ==,186658
"Featuring tracks grown out of improvisational sessions that date back over a year, with Jackie McKeown, Paul Borchers and Igor Volk, the recordings were made at Studio 355.",1,8,== Collaborations and production work ==,186658
"All sessions were improvised, recorded in their entirety and later edited with very few overdubs.",2,8,== Collaborations and production work ==,186658
"In May 2014, Butler organised two special McAlmont & Butler performances to raise funds for The Bobath Centre's work with children with cerebral palsy.",0,9,== Collaborations and production work ==,186658
"The London shows at the Union Chapel and Islington Assembly Hall sold out, and the duo were accompanied by a full band that consisted of members of The Magic Numbers, Mako Sakamoto on drums and Sean Read on keyboards.",1,9,== Collaborations and production work ==,186658
"In 2017, Butler produced the self-titled debut album of the New York band QTY.",2,9,== Collaborations and production work ==,186658
"In November 2019, Pet Shop Boys released their second single ""Burning The Heather"" from their forthcoming album Hotspot, featuring acoustic guitar played by Bernard Butler.",3,9,== Collaborations and production work ==,186658
"Acclaimed folk artist Sam Lee collaborated with Butler in 2019 resulting in his widely acclaimed ""Old Wow"" album and selected live shows which followed.",4,9,== Collaborations and production work ==,186658
Butler joined Lee's curated Earth Day live stream in May 2020 improvising remotely along to a live stream of nightingales singing in the Sussex forest.,5,9,== Collaborations and production work ==,186658
This was followed by the release of tracks from the forthcoming sophomore album from Roxanne De Bastion.,6,9,== Collaborations and production work ==,186658
In 2020 writer Pete Paphides' label Needle Mythology finally released the open collaboration with Catherine Anne Davies.,0,10,== Collaborations and production work ==,186658
"The album ""In Memory of My Feelings"" compiled 10 songs drawn from the writing sessions begun in 2009 which Butler then pieced together and completed.",1,10,== Collaborations and production work ==,186658
Artwork was created in collaboration with acclaimed artist Eva Vermandel.,2,10,== Collaborations and production work ==,186658
"During 2021, Butler has been working with Bobby Bluebell (from number one chart toppers The Bluebells) on a new Altered Images album with 1980s band members Clare Grogan and Stephen Lironi.",0,11,== Collaborations and production work ==,186658
"According to Grogan, who announced the release in December 2021, the album would be released in August 2022, on Cooking Vinyl Records, with the name Mascara Streakz.",1,11,== Collaborations and production work ==,186658
==,0,12,== Soundtracks ==,186658
Soundtracks ==,1,12,== Soundtracks ==,186658
