sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jacobus Johannes ""Jaap"" Eggermont (born 31 October 1946, The Hague) is a Dutch record producer, best known for his Stars on 45 project.",0,0,N/A,20570149
Eggermont's first job in the musical profession was from 1965 until 1969 as the drummer of the band Golden Earrings.,1,0,N/A,20570149
"After leaving that band, which soon changed its name to Golden Earring, Eggermont became a record producer.",2,0,N/A,20570149
"He worked with such acts as Sandy Coast, Earth and Fire and Livin' Blues.",3,0,N/A,20570149
"The greatest success he had was in the early 1980s, with his project Stars on 45.",4,0,N/A,20570149
==,0,1,== References ==,20570149
References ==,1,1,== References ==,20570149
