sentences,sentenceIndex,paragraphIndex,section,wikiId
Vince Lascheid (26 December 1923 – 19 March 2009) was a prominent Pittsburgh organist.,0,0,N/A,26100642
"With distinctive keyboard stylings, Lascheid was best known as the organist for the Pittsburgh Pirates from the 1960s to 2009 and from 1970 to 2003 the Pittsburgh Penguins.",1,0,N/A,26100642
He was inducted into the Penguins' Hall of Fame in 2003.,2,0,N/A,26100642
"In 2005, he was honored by being awarded the ""Pride of the Pirates"" by the Pittsburgh Pirates and with a moment of silence from the Pittsburgh Penguins.",3,0,N/A,26100642
==,0,1,== References ==,26100642
References ==,1,1,== References ==,26100642
