sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mark Duane Morton (born November 25, 1972) is an American musician who is the lead guitarist and one of the founding members of the heavy metal band Lamb of God.",0,0,N/A,2696832
==,0,1,== Early life ==,2696832
Early life ==,1,1,== Early life ==,2696832
"Morton grew up near Williamsburg, Virginia.",0,2,== Early life ==,2696832
"His first band was Axis, which was composed of other local youth, one being Ryan Lake of Alabama Thunderpussy fame.",1,2,== Early life ==,2696832
Morton played rhythm guitar.,2,2,== Early life ==,2696832
"The band became a popular local act winning the local battle of the bands competition, known as Stockwood, in 1988.",3,2,== Early life ==,2696832
==,0,3,== Career ==,2696832
Career ==,1,3,== Career ==,2696832
"Morton, Chris Adler, and John Campbell met in 1990 at Virginia Commonwealth University where they were floor mates.",0,4,== Career ==,2696832
"Several years later, they formed a band under the name ""Burn the Priest"".",1,4,== Career ==,2696832
"Morton soon left to pursue a master's degree, and the band added guitarist Abe Spear, and vocalist, Randy Blythe.",2,4,== Career ==,2696832
"After a couple years apart, Morton rejoined the group and Burn the Priest released a self titled full-length album.",3,4,== Career ==,2696832
"He was credited as ""Duane"" on the album ""New American Gospel"" Lamb of God's first major release.",4,4,== Career ==,2696832
"Morton frequently utilizes pentatonic scales and harmonic minor scales, and it has been noted that he has a blues style to his music.",0,5,== Career ==,2696832
He composes and plays almost all of Lamb of God's guitar solos and forms many of the heavy groove rhythms.,1,5,== Career ==,2696832
Morton is known for writing some of Lamb of God's less conventional songs.,0,6,== Career ==,2696832
"These include, ""Descending"", ""Vigil"", and ""Remorse is for the Dead"".",1,6,== Career ==,2696832
"In the DVD documenting the making of Sacrament, he made the point that he likes to ""toss in the wildcard, the oddball, 'cause for every three you toss in, one of 'em winds up being real special because it's that different.""",2,6,== Career ==,2696832
"Morton has also written some of the band's more traditional metal songs, such as ""Now You've Got Something to Die For"", ""Redneck"", and ""Walk with Me in Hell"".",3,6,== Career ==,2696832
"In March 2012, Morton collaborated with DevilDriver frontman Dez Fafara on a new project called Born of the Storm.",0,7,== Career ==,2696832
"Two songs were released, ""Nowhere Fast"" and ""Dust"".",1,7,== Career ==,2696832
"Fafara's vocals are different from his trademark DevilDriver vocals on these songs and Morton's guitar sound is more original and incorporates bluesy rock riffs, a style that Morton is making into his own.",2,7,== Career ==,2696832
"On July 19, 2012, Morton released his own song titled ""To Make Sure2"".",0,8,== Career ==,2696832
He announced the release of his song through his Facebook page.,1,8,== Career ==,2696832
"He wrote: ""heres a tune i worked on with some friends the other night....",2,8,== Career ==,2696832
"sumthin different....hope you enjoy.""",3,8,== Career ==,2696832
"In December 2018, Morton announced his solo debut album, Anesthetic to be released on March 1, 2019, through Spinefarm Records.",0,9,== Career ==,2696832
"A single from the album titled ""The Truth Is Dead"" was released following the announcement and features Morton's Lamb of God bandmate Randy Blythe as well as Arch Enemy frontwoman Alissa White-Gluz on vocals.",1,9,== Career ==,2696832
"The album also features a posthumous collaboration with late Linkin Park frontman Chester Bennington, which was teased all the way back to April 2017.",2,9,== Career ==,2696832
"The song titled ""Cross Off"" was released as the album's second single on January 8, 2019.",3,9,== Career ==,2696832
==,0,10,== Equipment ==,2696832
