sentences,sentenceIndex,paragraphIndex,section,wikiId
"Stephen Joseph Malkmus (born May 30, 1966) is an American musician best known as the primary songwriter, lead singer and guitarist of the indie rock band Pavement.",0,0,N/A,800270
He currently performs with Stephen Malkmus and the Jicks and as a solo artist.,1,0,N/A,800270
==,0,1,== Biography ==,800270
Biography ==,1,1,== Biography ==,800270
===,0,2,== Biography == | === Early years ===,800270
Early years =,1,2,== Biography == | === Early years ===,800270
==,2,2,== Biography == | === Early years ===,800270
"Stephen Malkmus was born in Santa Monica, California, to Mary and Stephen Malkmus Sr.",0,3,== Biography == | === Early years ===,800270
His father was a property and casualty insurance agent.,1,3,== Biography == | === Early years ===,800270
"When Stephen Jr. was 8, the family moved north to Stockton, where he attended Carpinteria's Cate School and Lodi's Tokay High School.",2,3,== Biography == | === Early years ===,800270
"As a teenager, Malkmus worked various jobs, including painting house numbers on street curbs and ""flipping burgers or whatever"" at a country club.",3,3,== Biography == | === Early years ===,800270
"At age 16, he spent the night in jail after consuming alcohol, urinating in the bushes, and walking on the roofs of several residential homes.",4,3,== Biography == | === Early years ===,800270
"Later, he was placed on probation for underage drinking, and was also expelled from school ""for going to a party in the woods where people were taking mushrooms.",5,3,== Biography == | === Early years ===,800270
"I didn’t take them, but some guy narc’d on me.",6,3,== Biography == | === Early years ===,800270
"""Malkmus learned the guitar by playing along to Jimi Hendrix's recording of ""Purple Haze"".",7,3,== Biography == | === Early years ===,800270
"During high school, he played in several Stockton-based punk bands: Bag O Bones, The Straw Dogs, and Crisis Alert.",8,3,== Biography == | === Early years ===,800270
"After graduation, Malkmus followed in his father's footsteps by attending the University of Virginia, where he majored in history and was a disc jockey for the college radio station WTJU.",9,3,== Biography == | === Early years ===,800270
"During this time, Malkmus met fellow WTJU DJs David Berman (who would later front the Silver Jews) and James McNew (of Yo La Tengo) and formed the lo-fi band Ectoslavia.",10,3,== Biography == | === Early years ===,800270
"In the late 1980s, he was employed as a security guard at the Whitney Museum of American Art in New York City, along with Berman and Bob Nastanovich.",11,3,== Biography == | === Early years ===,800270
===,0,4,== Biography == | === Career ===,800270
Career =,1,4,== Biography == | === Career ===,800270
==,2,4,== Biography == | === Career ===,800270
====,0,5,== Biography == | ==== Pavement ====,800270
Pavement =,1,5,== Biography == | ==== Pavement ====,800270
===,2,5,== Biography == | ==== Pavement ====,800270
Malkmus formed Pavement with Scott Kannberg (aka Spiral Stairs) while he was living in Stockton during the 1980s.,0,6,== Biography == | ==== Pavement ====,800270
"Their first album, Slanted & Enchanted, was released to critical acclaim, and the band continued to receive attention for subsequent releases.",1,6,== Biography == | ==== Pavement ====,800270
"Pavement, and Malkmus in particular, was hailed as spearheading the underground indie movement of the 1990s.",2,6,== Biography == | ==== Pavement ====,800270
Pavement reunited in March 2010 and have since embarked on a world tour.,0,7,== Biography == | ==== Pavement ====,800270
====,0,8,== Biography == | ==== Solo work and The Jicks ====,800270
Solo work and The Jicks ==,1,8,== Biography == | ==== Solo work and The Jicks ====,800270
==,2,8,== Biography == | ==== Solo work and The Jicks ====,800270
"In 2001, following the 1999 dissolution of Pavement, Malkmus released his first self-titled album with his new band, The Jicks (although they were uncredited).",0,9,== Biography == | ==== Solo work and The Jicks ====,800270
