sentences,sentenceIndex,paragraphIndex,section,wikiId
"Joseph ""Pete"" Salemi (September 15, 1902 – January 17, 2003) was an Italian American jazz trombonist.",0,0,N/A,214012
"Salemi was born in Corleone in Sicily on September 15, 1902.",0,1,N/A,214012
Salemi was the youngest of three sons and a daughter.,1,1,N/A,214012
He came to the United States in 1914 with his father.,2,1,N/A,214012
"As a trombonist, Salemi played with Frank Sinatra and Judy Garland, but is best known for his recording work with the Gene Kardos Orchestra from 1931.",3,1,N/A,214012
He also played with various other big bands.,4,1,N/A,214012
Salemi played at the inaugurations of both Presidents Harry Truman and Dwight Eisenhower.,0,2,N/A,214012
==,0,3,== References ==,214012
References ==,1,3,== References ==,214012
