sentences,sentenceIndex,paragraphIndex,section,wikiId
"The Mariachi Divas de Cindy Shea is an all-female mariachi band based in Los Angeles, California.",0,0,N/A,43162856
The band was founded in 1999 by Cindy Shea.,1,0,N/A,43162856
"In 2009, they became the first all-female mariachi band ever to be nominated for a Grammy Award, and the first to win one.",2,0,N/A,43162856
"As of 2016, the band has been nominated for seven Grammy awards, winning twice.",3,0,N/A,43162856
They are the official mariachi band of the Disneyland resort.,4,0,N/A,43162856
"In May 2014, they headlined the opening of a new dinner theater in Anaheim, California dedicated exclusively to mariachi music.",5,0,N/A,43162856
==,0,1,== Early career ==,43162856
Early career ==,1,1,== Early career ==,43162856
"From a very young age, Cindy Shea aspired to become a professional musician.",0,2,== Early career ==,43162856
"In an interview with the San Gabriel Valley Tribune, she said, ""I told my parents when I was only 8 years old that I wanted to become one of the world's best trumpet players.""",1,2,== Early career ==,43162856
"Wanting more lessons, and with more exclusive instructors, than her parents could finance, she began teaching lessons herself to raise the money.",2,2,== Early career ==,43162856
"She ultimately studied with the likes of Ron Stout, Wayne Bergeron, Bobby Shew, Bill Bing, and Arturo Sandoval.",3,2,== Early career ==,43162856
"In the male-dominated mariachi music culture, Shea has encountered opposition.",4,2,== Early career ==,43162856
"As an outstanding player even as a high-schooler, she was a victim of pranks and was told to give up trumpet because it was ""too macho"".",5,2,== Early career ==,43162856
==,0,3,== Mariachi Divas ==,43162856
Mariachi Divas ==,1,3,== Mariachi Divas ==,43162856
"In the early 1990s, Shea obtained a professional gig as trumpet player for an all-female mariachi band called Mariachi Las Alondras.",0,4,== Mariachi Divas ==,43162856
"When that band broke up in 1999, she formed another, calling the group Mariachi Divas.",1,4,== Mariachi Divas ==,43162856
"A big break for the new group came in September 2003, when they were discovered by Stan Freese, talent booking director for Disney Resorts, and became the official mariachi band of Disneyland Resort.",2,4,== Mariachi Divas ==,43162856
"They quickly became a fixture at Disney's California Adventure theme park and Downtown Disney's ""Tortilla Joe"" restaurant.",3,4,== Mariachi Divas ==,43162856
"They went on to headline Disney festivals such as the holiday-themed ""Viva Navidad"".",4,4,== Mariachi Divas ==,43162856
"Of his choice to spotlight an all-female mariachi band, Freese said, ""I try to give our guests something they won’t see anywhere else.",5,4,== Mariachi Divas ==,43162856
"The Mariachi Divas are great performers.""",6,4,== Mariachi Divas ==,43162856
==,0,5,== Grammy nominations and awards ==,43162856
Grammy nominations and awards ==,1,5,== Grammy nominations and awards ==,43162856
"In the meantime, the Mariachi Divas were experiencing success as recording artists as well.",0,6,== Grammy nominations and awards ==,43162856
"In 2009, with their album Canciones De Amor, they made history as the first all-female mariachi band ever to be nominated for a Grammy award; they went on to win the award that year for Best Regional Mexican Music Album.",1,6,== Grammy nominations and awards ==,43162856
"As of the 2017 Grammy Awards season, seven further nominations followed (Grammy Awards and Latin Grammy Awards combined):",2,6,== Grammy nominations and awards ==,43162856
"2010 – 10 Aniversario, nominated for Grammy: Best Regional Mexican Album of the Year",0,7,== Grammy nominations and awards ==,43162856
"2012 – Órale, nominated for Grammy: Best Regional Mexican Album of the Year",0,8,== Grammy nominations and awards ==,43162856
2012 –,0,9,== Grammy nominations and awards ==,43162856
"Ay Mi Mexico (from the album Oye), nominated for Latin Grammy: Best Regional Mexican Song of the Year",1,9,== Grammy nominations and awards ==,43162856
2013 –,0,10,== Grammy nominations and awards ==,43162856
"Oye, nominated for Grammy: Best Regional Mexican Album of the Year",1,10,== Grammy nominations and awards ==,43162856
"2014 - A Mi Manera, nominated for Best Regional Mexican Music Album (Including Tejano) - WON",0,11,== Grammy nominations and awards ==,43162856
"2015 - 15 Aniversario, nominated for Best Regional Mexican Music Album (Including Tejano)",0,12,== Grammy nominations and awards ==,43162856
"2017 - Tributo a Joan Sebastian y Rigoberto Alfaro, nominated for Best Regional Mexican Music Album (Including Tejano)",0,13,== Grammy nominations and awards ==,43162856
2020 - 20 Aniversario (Best Regional Mexican Music Album (Including Tejano)),0,14,== Grammy nominations and awards ==,43162856
==,0,15,== Notable performances ==,43162856
Notable performances ==,1,15,== Notable performances ==,43162856
Some of the notable and featured live performances by the Mariachi Divas include:,0,16,== Notable performances ==,43162856
"Premio La Gente Awards (The LA Forum, 2005)",0,17,== Notable performances ==,43162856
"Alma Awards (The Shrine Auditorium, 2006)",0,18,== Notable performances ==,43162856
"National Association of Music Merchants (NAMM) convention (Anaheim, California, yearly since 2001)",0,19,== Notable performances ==,43162856
"Fiesta Broadway – world's largest Cinco de Mayo celebration (Downtown Los Angeles, 2003 & 2004)",0,20,== Notable performances ==,43162856
Inaugurations of Los Angeles mayor Antonio Villaraigosa and California governor Arnold Schwarzenegger,0,21,== Notable performances ==,43162856
"State luncheon for the President of Mexico (Sacramento, California, 2008)",0,22,== Notable performances ==,43162856
"Hillary Clinton presidential campaign rally (Los Angeles, 2008)",0,23,== Notable performances ==,43162856
"Command performance for the President of South Korea (2008)They have collaborated with other well-known artists on numerous occasions as well, including Joan Sebastian, Jenni Rivera, Marco Antonio Solis, Pablo Montero, Graciela Beltran, Paulina Rubio, and Mariachi Vargas.",0,24,== Notable performances ==,43162856
