sentences,sentenceIndex,paragraphIndex,section,wikiId
"Wayne Alphonso Brady (born June 2, 1972) is an American television personality, comedian, actor, and singer.",0,0,N/A,524997
He is a regular on the American version of the improvisational comedy television series Whose Line Is It Anyway?,1,0,N/A,524997
"He was the host of the daytime talk show The Wayne Brady Show, was the original host of Fox's Don't Forget the Lyrics!, and has hosted Let's Make a Deal since its 2009 revival.",2,0,N/A,524997
"Brady also performed in the Tony Award–winning musical Kinky Boots on Broadway as Simon—who is also drag queen Lola—from November 2015 to March 2016, and as James Stinson on the American TV series How I Met Your Mother.",3,0,N/A,524997
"Brady is a five-time Emmy Award winner, winning his first for his work on Whose Line?",0,1,N/A,524997
"in 2003, two more in the next year for The Wayne Brady Show, and two for Let's Make a Deal.",1,1,N/A,524997
"He was also nominated for a Grammy Award in 2009 for Best Traditional R&B Vocal Performance, for his cover of the Sam Cooke song ""A Change Is Gonna Come"".",2,1,N/A,524997
==,0,2,== Early life ==,524997
Early life ==,1,2,== Early life ==,524997
"Brady was born in Columbus, Georgia, to West Indian parents and moved to Orlando, Florida, as a young child to live with his grandmother and aunt.",0,3,== Early life ==,524997
"Brady refers to his grandmother, Valerie Petersen, as his ""mom"", since she raised him.",1,3,== Early life ==,524997
"At 16, Brady started performing in community theater and in the Orlando improvisation troupe SAK Comedy Lab, where he first started developing his improv skills.",2,3,== Early life ==,524997
"He attended Dr. Phillips High School in Orlando, from which he graduated in 1989.",3,3,== Early life ==,524997
"In 1990, he enrolled at the University of Miami.",4,3,== Early life ==,524997
"In 1996, he moved to Los Angeles where he continued developing his acting skills.",5,3,== Early life ==,524997
==,0,4,== Career ==,524997
Career ==,1,4,== Career ==,524997
"Brady first appeared on national television as a recurring contestant on the sketch comedy competition Kwik Witz from 1996 to 1999, appearing most often as partners with Frank Maciel.",0,5,== Career ==,524997
"Brady was one of the improvisational theater performers in the original (British) version of Whose Line Is It Anyway?, along with Ryan Stiles, Colin Mochrie, and host Clive Anderson in 1998 when the last season was filmed in Hollywood, after which he became a regular on the American version, hosted by Drew Carey, which was his first stateside television exposure.",1,5,== Career ==,524997
"In 2003, Brady won a Primetime Emmy Award for Outstanding Individual Performance in a Variety or Music Program for his work on the show, the only person to win the award for a television series, as opposed to a special, since Dana Carvey in 1993.",0,6,== Career ==,524997
