sentences,sentenceIndex,paragraphIndex,section,wikiId
"Paul Goodman is a Grammy award-winning sound engineer, with awards in 1983 for Mahler: Symphony No. 7 in E Minor (Song of the Night), in 1985 for Prokofiev: Symphony No. 5 in B Flat, Op.",0,0,N/A,460460
"100, and in 1987 for Horowitz - The Studio Recordings, New York 1985",1,0,N/A,460460
.,2,0,N/A,460460
"In addition to classical music, he has also worked on notable jazz albums, including the avant-garde jazz album Communications, performed by Jazz Composer's Orchestra and 1974's Musique du Bois, by Phil Woods.",3,0,N/A,460460
"Raised in Newark, New Jersey, Gordon graduated from Weequahic High School in 1945.",4,0,N/A,460460
==,0,1,== References ==,460460
References ==,1,1,== References ==,460460
