sentences,sentenceIndex,paragraphIndex,section,wikiId
"Estelí Gomez is a multiple Grammy Award winning musician from Watsonville, California.",0,0,N/A,54644191
"In addition to her solo touring and recording career, Estelí is a founding member of Roomful of Teeth, recipients of the 2013 Grammy for ""Best Chamber Music / Small Ensemble Performance,"", and they also performed at the 2014 ceremony.",1,0,N/A,54644191
"Roomful of Teeth was nominated again in 2015 for their album, ""Render.""Estelí received her second Grammy in 2017 for collaborating on the opening track of Yo-Yo Ma and the Silk Road Ensemble's Sing Me Home,",2,0,N/A,54644191
"which won in the category of ""Best World Music Album.",0,1,N/A,54644191
""", along with fellow Roomful of Teeth members, Caroline Shaw, Cameron Beauchamp, and Virginia Warnken Kelsey.",1,1,N/A,54644191
==,0,2,== Biography ==,54644191
Biography ==,1,2,== Biography ==,54644191
"Gomez received her undergraduate degree from Yale, and a masters from McGill.",0,3,== Biography ==,54644191
"She first gained international acclaim in 2011 when she received first prize in the Canticum Gaudium International Early Music Vocal Competition in Poznan, Poland.",1,3,== Biography ==,54644191
"She has been praised for her ""clear, bright voice"" in The New York Times, and for an ""artistry that belies her young years"" in the Kansas City Metropolis, and has been a featured performer at the Kennedy Center, the University of Oregon's Music Today Festival, and many other venues and festivals around the world.",2,3,== Biography ==,54644191
"In 2017 she was the featured soloist for the Seattle Symphony's recording of Nielsen: Symphony No 3, Symphony No 4, and has been touring with Conspirare as a part of their new major work, Considering Matthew Shepard for the 2017/2018 season.",0,4,== Biography ==,54644191
"In February 2018, she will return to Carnegie Hall, performing songs by Philip Glass and arranged by Nico Muhly.",1,4,== Biography ==,54644191
"In 2019, Gomez joined the faculty of Lawrence University, Appleton WI USA, as an assistant professor of voice.",2,4,== Biography ==,54644191
==,0,5,== References ==,54644191
References ==,1,5,== References ==,54644191
==,0,6,== External links ==,54644191
External links ==,1,6,== External links ==,54644191
Official Website,0,7,== External links ==,54644191
Official Ensemble Website,0,8,== External links ==,54644191
