sentences,sentenceIndex,paragraphIndex,section,wikiId
Poul Jørgensen (26 October 1934 – 2003) was a Danish conductor who won first prize in the International Besançon Competition for Young Conductors.,0,0,N/A,34005032
He led the University Choir Lille MUKO of the University of Copenhagen.,1,0,N/A,34005032
==,0,1,== References ==,34005032
References ==,1,1,== References ==,34005032
==,0,2,== External links ==,34005032
External links ==,1,2,== External links ==,34005032
biography,0,3,== External links ==,34005032
