sentences,sentenceIndex,paragraphIndex,section,wikiId
"Anna-Lisa Frykman, born Anna Elisabet Frykman in Stockholm, Sweden, was a Swedish composer, song lyricist and teacher.",0,0,N/A,45042014
"One of her most famous works is the children's song ""Kungens lilla piga"".",1,0,N/A,45042014
"and the Christmas song ""Julpolskan"".",2,0,N/A,45042014
"She was also active under the pseudonym ""Eolus"".",3,0,N/A,45042014
==,0,1,== References ==,45042014
References ==,1,1,== References ==,45042014
