sentences,sentenceIndex,paragraphIndex,section,wikiId
"Susan Pickett is a violinist, musicologist, and Catharine Gould Chism Chair of Music at Whitman College in Walla Walla, Washington.",0,0,N/A,50362720
"She has authored numerous books in musicology, including ""Marion and Emilie Frances Bauer: From the Wild West to American Musical Modernism.""",1,0,N/A,50362720
==,0,1,== References ==,50362720
References ==,1,1,== References ==,50362720
