sentences,sentenceIndex,paragraphIndex,section,wikiId
Mark Ghuneim is an American internet entrepreneur.,0,0,N/A,27048135
==,0,1,== Career ==,27048135
Career ==,1,1,== Career ==,27048135
Ghuneim began his career as program director and VJ at the 21st Street video nightclub Private Eyes in New York City.,0,2,== Career ==,27048135
"After positions at MTV's ""120 Minutes,"" and Beggars Banquet/XL/4AD Records, a British independent label, he became vice president of video promotion for Columbia Records.",1,2,== Career ==,27048135
In 1998 Ghuneim was the vice president of online and emerging technologies at Columbia Records.,2,2,== Career ==,27048135
Ghuneim created and implemented online marketing campaigns for Columbia Records.,3,2,== Career ==,27048135
"His initiatives at Sony Music included the formation of an online and emerging-technologies group as well as innovations in online marketing and promotion, social networking and community management.",4,2,== Career ==,27048135
He was previously senior vice president of online and emerging technology at Sony Music Entertainment.,5,2,== Career ==,27048135
"In 2004, Ghuneim left Sony Music Entertainment to launch Wiredset, a start-up digital services company for television networks, movie companies, publishers and emerging brands.",6,2,== Career ==,27048135
"Ghuneim subsequently became General Manager of Twitter’s Curator, a position he held until early 2016.",7,2,== Career ==,27048135
==,0,3,== Politics ==,27048135
Politics ==,1,3,== Politics ==,27048135
"In 1997, Ghuneim founded Hacked.net.",0,4,== Politics ==,27048135
Ghuneim has worked with the American Civil Liberties Union and New York Civil Liberties Union to oppose surveillance in public spaces.,1,4,== Politics ==,27048135
He believes that people have a right to be anonymous in their interactions in public spaces.,2,4,== Politics ==,27048135
==,0,5,== References ==,27048135
References ==,1,5,== References ==,27048135
==,0,6,== External links ==,27048135
External links ==,1,6,== External links ==,27048135
Mark Ghuneim on Twitter,0,7,== External links ==,27048135
