sentences,sentenceIndex,paragraphIndex,section,wikiId
"Walter Scharf (August 1, 1910 – February 24, 2003) was an American musician, best known as a film, television and concert composer and arranger/conductor.",0,0,N/A,5025221
==,0,1,== Biography ==,5025221
Biography ==,1,1,== Biography ==,5025221
===,0,2,== Biography == | === Broadway theatre ===,5025221
Broadway theatre,1,2,== Biography == | === Broadway theatre ===,5025221
===,2,2,== Biography == | === Broadway theatre ===,5025221
"Born in Manhattan, he was the son of Yiddish theatre comic Bessie Zwerling.",0,3,== Biography == | === Broadway theatre ===,5025221
"While in his 20s, he was one of the orchestrators for George Gershwin's Broadway musical Girl Crazy, became singer Helen Morgan's accompanist, and later worked as pianist and arranger for singer Rudy Vallee.",1,3,== Biography == | === Broadway theatre ===,5025221
===,0,4,== Biography == | === Film ===,5025221
Film =,1,4,== Biography == | === Film ===,5025221
==,2,4,== Biography == | === Film ===,5025221
"He began working in Hollywood in 1933, arranging for Al Jolson at Warner Bros., Alice Faye at 20th Century-Fox and Bing Crosby at Paramount.",0,5,== Biography == | === Film ===,5025221
"He orchestrated the original version of Irving Berlin's White Christmas for the film Holiday Inn (1942), and from 1942 to 1946 he served as head of music for Republic Pictures.",1,5,== Biography == | === Film ===,5025221
"From 1948 to 1954, Scharf was arranger-conductor for the Phil Harris-Alice Faye radio show.",0,6,== Biography == | === Film ===,5025221
"A ten-time Oscar nominee, Scharf worked on more than 100 films, receiving nominations for his musical direction on such pictures as Danny Kaye's Hans Christian Andersen (1952), Barbra Streisand's Funny Girl (1968) and Willy Wonka & the Chocolate Factory (1971).",0,7,== Biography == | === Film ===,5025221
"In the early 1960s, he was approached by Harold Lloyd to provide new scores for his silent film compilations.",0,8,== Biography == | === Film ===,5025221
"Lloyd regarded Scharf's ability to mix comedy themes with big, dramatic orchestral touches as ideal for his brand of 'thrill' comedy.",1,8,== Biography == | === Film ===,5025221
"Scharf implemented a similar style for the Jerry Lewis Jekyll and Hyde-inspired comedy The Nutty Professor in (1963), working on more than a dozen Lewis comedies overall.",0,9,== Biography == | === Film ===,5025221
"He worked on three Elvis Presley pictures including Loving You (1957) and King Creole (1958), and with lyricist Don Black, he wrote the hit Michael Jackson single from the film  Ben (1972), which won him a Golden Globe; and scored the popular Walking Tall (1973) and its two sequels.",1,9,== Biography == | === Film ===,5025221
"In 1973, he and Don Black wrote the music and lyrics for the London musical",2,9,== Biography == | === Film ===,5025221
Maybe That's Your Problem (book by Lionel Chetwynd).,3,9,== Biography == | === Film ===,5025221
===,0,10,== Biography == | === Television ===,5025221
Television =,1,10,== Biography == | === Television ===,5025221
==,2,10,== Biography == | === Television ===,5025221
"Scharf composed music for dozens of television dramas including Ben Casey, The Man from U.N.C.L.E., Mission: Impossible, and the 1979 miniseries From Here to Eternity and Blind Ambition, although he became best known for his music for the National Geographic Society and The Undersea World of Jacques Cousteau documentaries, which he scored between 1965 and 1975.",0,11,== Biography == | === Television ===,5025221
"He received two Emmys for the Cousteau series, in 1970 and 1974, and composed an original symphonic work, The Legend of the Living Sea, for a Cousteau museum exhibit aboard the RMS Queen Mary in 1971.",1,11,== Biography == | === Television ===,5025221
===,0,12,== Biography == | === Concert writing ===,5025221
Concert writing =,1,12,== Biography == | === Concert writing ===,5025221
==,2,12,== Biography == | === Concert writing ===,5025221
"Scharf's initial work for the concert hall was The Palestine Suite, written in 1945 and performed at the Hollywood Bowl under Leopold Stokowski.",0,13,== Biography == | === Concert writing ===,5025221
"After retiring from films and TV in the 1980s, he returned to concert writing, notably with The Tree Still Stands: A Symphonic Portrait of the Stages of a Hebraic Man, commissioned by the Stephen S. Wise Temple and first performed in 1989, and the 1993 Israeli Suite.",1,13,== Biography == | === Concert writing ===,5025221
He also wrote an unproduced opera based on Norman Corwin's The Plot to Overthrow Christmas.,2,13,== Biography == | === Concert writing ===,5025221
"Scharf died of heart failure at his home in the Brentwood neighborhood of Los Angeles, at the age of 92.",0,14,== Biography == | === Concert writing ===,5025221
==,0,15,== Awards and honors ==,5025221
Awards and honors ==,1,15,== Awards and honors ==,5025221
Scharf received the Golden Score Award from the American Society of Music Arrangers and Composers in 1997.,0,16,== Awards and honors ==,5025221
==,0,17,== Selected filmography ==,5025221
Selected filmography ==,1,17,== Selected filmography ==,5025221
==,0,18,== References ==,5025221
References ==,1,18,== References ==,5025221
==,0,19,== External links ==,5025221
External links ==,1,19,== External links ==,5025221
Walter Scharf at AllMusic,0,20,== External links ==,5025221
Walter Scharf discography at Discogs,0,21,== External links ==,5025221
Walter Scharf at IMDb,0,22,== External links ==,5025221
Walter Scharf at Find a Grave,0,23,== External links ==,5025221
