sentences,sentenceIndex,paragraphIndex,section,wikiId
Mike Prestwood Smith is a sound engineer.,0,0,N/A,41832270
Smith and his fellow sound engineers are nominated for an Academy Award for Best Sound Mixing for the 2013 film Captain Phillips.,1,0,N/A,41832270
He has worked on over 100 films since 1996.,2,0,N/A,41832270
==,0,1,== References ==,41832270
References ==,1,1,== References ==,41832270
==,0,2,== External links ==,41832270
External links ==,1,2,== External links ==,41832270
Mike Prestwood Smith at IMDb,0,3,== External links ==,41832270
