sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jason Pierce is a Canadian drummer, currently the drummer of the Canadian band Our Lady Peace since 2016.",0,0,N/A,51908883
==,0,1,== Career ==,51908883
Career ==,1,1,== Career ==,51908883
"During the 2000s, Pierce was a member of the Canadian band The Weekend.",0,2,== Career ==,51908883
"In 2012, Pierce performed drums on the Evans Blue album Graveyard of Empires.",1,2,== Career ==,51908883
He was also the drummer for Treble Charger for a time.,2,2,== Career ==,51908883
"In 2014, while in search of a replacement drummer, Our Lady Peace enlisted Pierce to perform during live shows.",3,2,== Career ==,51908883
"In 2016, he officially joined the band as their full-time drummer.",4,2,== Career ==,51908883
"He has also toured with Carly Rae Jepsen, Justin Bieber, Paramore, Dallas Green, and Chantal Kreviazuk, among others.",5,2,== Career ==,51908883
==,0,3,== References ==,51908883
References ==,1,3,== References ==,51908883
==,0,4,== External links ==,51908883
External links ==,1,4,== External links ==,51908883
Official website,0,5,== External links ==,51908883
