sentences,sentenceIndex,paragraphIndex,section,wikiId
"James E. Jones (March 12, 1950 – February 18, 2008) was an experimental music artist, producer, and guitarist in the rock band Pere Ubu.",0,0,N/A,15917981
"Jones was a member of many experimental rock bands of the 1970s and 1980s including: Easter Monkeys, Foreign Bodies, Mirrors, The Styrenes, Electric Eels, Home And Garden, and Terminal Lovers.",1,0,N/A,15917981
"He later recorded and performed with local bands Speaker\Cranker, Noble Rot, and KNG NXN.",2,0,N/A,15917981
"Jones died of a heart attack on February 18, 2008 at the age of 57.",3,0,N/A,15917981
==,0,1,== Sources ==,15917981
Sources ==,1,1,== Sources ==,15917981
Cleveland.com obituary,0,2,== Sources ==,15917981
UbuProjex.net bio,0,3,== Sources ==,15917981
