sentences,sentenceIndex,paragraphIndex,section,wikiId
"Johan Halvorsen (15 March 1864 – 4 December 1935) was a Norwegian composer, conductor and violinist.",0,0,N/A,219162
==,0,1,== Life ==,219162
Life ==,1,1,== Life ==,219162
"Born in Drammen, he was an accomplished violinist from a very early age and became a prominent figure in Norwegian musical life.",0,2,== Life ==,219162
"He received his musical education in Kristiania (now Oslo) and Stockholm, and was a concertmaster in Bergen before joining the Leipzig Gewandhaus Orchestra.",1,2,== Life ==,219162
"He was a concertmaster in Aberdeen, then a professor of music in Helsinki, and finally became a student once again, in St Petersburg, Leipzig (with Adolph Brodsky), Berlin (with Adolf Becker), and Liège (with César Thomson).",2,2,== Life ==,219162
"Returning to Norway in 1893, he worked as conductor of the theatre orchestra at Den Nationale Scene in Bergen and of the Bergen Philharmonic Orchestra.",0,3,== Life ==,219162
"He became concertmaster of the Bergen Philharmonic in 1885, and principal conductor in 1893.",1,3,== Life ==,219162
"In 1899 he was appointed conductor of the orchestra at the newly opened National Theatre in Kristiania, a position he held for 30 years until his retirement in 1929.",2,3,== Life ==,219162
"As well as theatre music, Halvorsen conducted performances of over 30 operas and also wrote the incidental music for more than 30 plays.",0,4,== Life ==,219162
Following his retirement from the theatre he finally had time to concentrate on the composition of his three symphonies and two well-known Norwegian rhapsodies.,1,4,== Life ==,219162
Halvorsen's compositions were a development of the national romantic tradition exemplified by Edvard Grieg though written in a distinctive style marked by innovative orchestration.,0,5,== Life ==,219162
"Halvorsen married Grieg's niece, and orchestrated some of his piano works, such as a funeral march which was played at Grieg's funeral.",1,5,== Life ==,219162
"Five days after Halvorsen died, Grieg's cousin and widow Nina Grieg also died.",2,5,== Life ==,219162
"His best known works today are the Bojarenes inntogsmarsj (Entry March of the Boyars) and Bergensiana, along with his Passacaglia and Sarabande, duos for violin and viola based on themes by George Frideric Handel.",0,6,== Life ==,219162
"In early 2016, librarians at the University of Toronto announced that they had located the manuscript score of his violin concerto, performed only three times in 1909 and considered lost.",0,7,== Life ==,219162
"The piece received its fourth performance, 107 years later, in 2016.",1,7,== Life ==,219162
==,0,8,== Selected compositions ==,219162
Selected compositions ==,1,8,== Selected compositions ==,219162
"OperettaMod Nordpolen, in 3 acts (1911); libretto by Vilhelm DybwadIncidental musicGurre, Op. 17; music for the play by Holger Drachmann",0,9,== Selected compositions ==,219162
Nordraakiana,0,10,== Selected compositions ==,219162
Askeladden,0,11,== Selected compositions ==,219162
Reisen til Julestjernen (Journey to the Christmas Star); music for the play by Sverre Brandt,0,12,== Selected compositions ==,219162
"Tordenskjold, Op.",0,13,== Selected compositions ==,219162
18; music for the historical play by Jacob Breda Bull,1,13,== Selected compositions ==,219162
"Kongen (The King), Op. 19; music for the play by Bjørnstjerne Bjørnson",0,14,== Selected compositions ==,219162
"Fossegrimen, Op.",0,15,== Selected compositions ==,219162
21; music for the play by Sigurd Eldegard,1,15,== Selected compositions ==,219162
Vasantasena; music for the old Indian play,0,16,== Selected compositions ==,219162
The Merchant of Venice; music for the Shakespeare play,0,17,== Selected compositions ==,219162
Much Ado about Nothing (1915); music for the Shakespeare play,0,18,== Selected compositions ==,219162
"Livet i skogen, Op.",0,19,== Selected compositions ==,219162
33; music for William Shakespeare's As You Like It,1,19,== Selected compositions ==,219162
Dronning Tamara (Queen Tamara); music for the play by Knut Hamsun,0,20,== Selected compositions ==,219162
Macbeth (1920); music for the Shakespeare playOrchestraBojarenes inntogsmarsj (Entry March of the Boyars) for orchestra (or concert band) (1895),0,21,== Selected compositions ==,219162
