sentences,sentenceIndex,paragraphIndex,section,wikiId
"Paige Lewis is a singer-songwriter and copywriter from Katy, Texas whose work has been featured in the soundtrack of the film Matchstick Men.",0,0,N/A,26436335
"Paige released her first album with Word Records at the age of 16, in addition to two further albums released under her own Greeley Records label.",1,0,N/A,26436335
She has also collaborated as a co-writer for other CCM artists including Rachael Lampa.,2,0,N/A,26436335
==,0,1,== Life and career ==,26436335
Life and career ==,1,1,== Life and career ==,26436335
===,0,2,== Life and career == | === Debut ===,26436335
Debut =,1,2,== Life and career == | === Debut ===,26436335
==,2,2,== Life and career == | === Debut ===,26436335
"Paige began to learn to play guitar at age 14 using her mother's Ovation and a ""How To"" book.",0,3,== Life and career == | === Debut ===,26436335
"At age 16 she were signed to Word Records by Brent Bourgeois with whom she released her 2001 self-titled debut album, co-produced by her uncle, producer David Rice.",1,3,== Life and career == | === Debut ===,26436335
===,0,4,== Life and career == | === The Best Thing ===,26436335
The Best Thing ===,1,4,== Life and career == | === The Best Thing ===,26436335
"Paige left Word in 2003 and moved to Los Angeles, California where she worked with producers Alain Johannes and Natasha Shneider on the songs Open Your Eyes and Love Is.",0,5,== Life and career == | === The Best Thing ===,26436335
Rice produced and co-wrote,1,5,== Life and career == | === The Best Thing ===,26436335
"See You Again and The Best Thing, which were used in the 2003 film Matchstick Men.",2,5,== Life and career == | === The Best Thing ===,26436335
"Following her return to Texas and enrolment in Marketing at University of St. Thomas, Paige released these and other songs as her second album The Best Thing on her own record label, Greeley Records.",3,5,== Life and career == | === The Best Thing ===,26436335
===,0,6,== Life and career == | === Upside Down ===,26436335
Upside Down =,1,6,== Life and career == | === Upside Down ===,26436335
==,2,6,== Life and career == | === Upside Down ===,26436335
"During her 2008 summer break, Paige recorded her third album and first entirely acoustic project, Upside Down, in her apartment kitchen.",0,7,== Life and career == | === Upside Down ===,26436335
She is now pursuing employment in copywriting.,1,7,== Life and career == | === Upside Down ===,26436335
==,0,8,== Critical reception ==,26436335
Critical reception ==,1,8,== Critical reception ==,26436335
"Paige's music has been commended for ""thoughtfulness"" and ""maturity"".",0,9,== Critical reception ==,26436335
==,0,10,== Discography ==,26436335
Discography ==,1,10,== Discography ==,26436335
===,0,11,== Discography == | === Word records ===,26436335
Word records =,1,11,== Discography == | === Word records ===,26436335
==,2,11,== Discography == | === Word records ===,26436335
Paige (2001),0,12,== Discography == | === Word records ===,26436335
===,0,13,== Discography == | === Greeley records ===,26436335
Greeley records =,1,13,== Discography == | === Greeley records ===,26436335
==,2,13,== Discography == | === Greeley records ===,26436335
The Best Thing (2006),0,14,== Discography == | === Greeley records ===,26436335
Upside Down (2008),0,15,== Discography == | === Greeley records ===,26436335
One Good Day (2011),0,16,== Discography == | === Greeley records ===,26436335
==,0,17,== Awards ==,26436335
Awards ==,1,17,== Awards ==,26436335
"""I'm All Yours"", written by Paige Lewis, Rachael Lampa, Natalie LaRue and Philip LaRue was recognised by the 2003 ASCAP Christian Music Awards as one of the 25 Most Performed Songs of the year.",0,18,== Awards ==,26436335
==,0,19,== References ==,26436335
References ==,1,19,== References ==,26436335
==,0,20,== External links ==,26436335
External links ==,1,20,== External links ==,26436335
Official site,0,21,== External links ==,26436335
