sentences,sentenceIndex,paragraphIndex,section,wikiId
Chris Collins is an American guitarist and songwriter.,0,0,N/A,4924596
"He is best known as the first vocalist of the progressive metal band Majesty, which later became Dream Theater.",1,0,N/A,4924596
==,0,1,== The Majesty Days ==,4924596
The Majesty Days ==,1,1,== The Majesty Days ==,4924596
"Collins grew up in Long Island with fellow future Dream Theater members John Petrucci, John Myung and Kevin Moore.",0,2,== The Majesty Days ==,4924596
"While those three went off to colleges to study music, Collins decided to join The United States Marine Corps.",1,2,== The Majesty Days ==,4924596
"His enlistment in the USMC never happened however, the very week that he was supposed to go to boot camp he received a phone call from John Petrucci stating that they would like to record an album and that he should audition for the band.",2,2,== The Majesty Days ==,4924596
"Collins recorded vocals for six tracks that the band made into their first demo tape, The Majesty Demos.",3,2,== The Majesty Days ==,4924596
"Collins wound up frustrating his bandmates with his poor vocal range, bad live performances and on-stage behavior.",0,3,== The Majesty Days ==,4924596
"Eventually Collins left the band and that led to a mutual decision to part company, citing that he was not an appropriate choice for lead vocalist and that the band would never be a success with him in it.",1,3,== The Majesty Days ==,4924596
==,0,4,== Musical style ==,4924596
Musical style ==,1,4,== Musical style ==,4924596
"His usual musical styles vary from progressive rock, progressive metal, and blackened death metal.",0,5,== Musical style ==,4924596
==,0,6,== Later career ==,4924596
Later career ==,1,6,== Later career ==,4924596
"Collins has worked with local tributes such as Snowblind, Never Enough, Scorched Earth, Speak of the Devil, and Live After Death.",0,7,== Later career ==,4924596
"Collins also recorded vocals for the US progressive metal band Oblivion Knight whose album, Oblivion Knight, was released on Steel Legacy records.",1,7,== Later career ==,4924596
Oblivion Knight was the original band formed by now OSV bass player Steve Sexton.,2,7,== Later career ==,4924596
==,0,8,== References ==,4924596
References ==,1,8,== References ==,4924596
==,0,9,== External links ==,4924596
External links ==,1,9,== External links ==,4924596
Myspace page,0,10,== External links ==,4924596
Entry at AllMusic,0,11,== External links ==,4924596
