sentences,sentenceIndex,paragraphIndex,section,wikiId
"Kaki King (born Katherine Elizabeth King, August 24, 1979) is an American guitarist and composer.",0,0,N/A,1310384
"King is known for her percussive and jazz-tinged melodies, energetic live shows, use of multiple tunings on acoustic and lap steel guitar, and her diverse range in different genres.",1,0,N/A,1310384
"In February 2006, Rolling Stone released a list of ""The New Guitar Gods"", on which King was the sole woman and youngest artist (beating Derek Trucks in age by two months as the youngest on the list).",0,1,N/A,1310384
"Her career includes six LP and two EP albums, as well as several scores for television and film.",1,1,N/A,1310384
"She worked alongside Eddie Vedder and Michael Brook contributing music for the soundtrack to Sean Penn's Into the Wild, for which the trio received nominations for a Golden Globe Award for Best Original Score.",2,1,N/A,1310384
==,0,2,== Childhood and early life ==,1310384
Childhood and early life ==,1,2,== Childhood and early life ==,1310384
King was born the first of two daughters.,0,3,== Childhood and early life ==,1310384
"While still a small child, her father noticed her natural musical ability, and encouraged her interest in music.",1,3,== Childhood and early life ==,1310384
"She was introduced to the guitar at the age of four and played for several years, but after taking up the drums a few years later, they became her primary instruments as an adolescent.",2,3,== Childhood and early life ==,1310384
"Convinced that her break in music would come from drumming, King played in bands in high school with classmate Morgan Jahnig, who would later become the bassist of Old Crow Medicine Show.",3,3,== Childhood and early life ==,1310384
"On graduating from The Westminster Schools in Atlanta in 1998, the two friends attended New York University.",4,3,== Childhood and early life ==,1310384
"While there, King picked up the guitar again, and revisited the finger-style techniques that intrigued her as a child.",5,3,== Childhood and early life ==,1310384
"While at NYU she studied with Bill Rayner, a professor of guitar.",6,3,== Childhood and early life ==,1310384
"From there, King played a few occasional gigs and busked in the New York City Subway.",7,3,== Childhood and early life ==,1310384
==,0,4,== Career ==,1310384
Career ==,1,4,== Career ==,1310384
===,0,5,== Career == | === Early career ===,1310384
Early career ===,1,5,== Career == | === Early career ===,1310384
"After signing with Velour Records in 2002, King began recording her debut album, Everybody Loves You.",0,6,== Career == | === Early career ===,1310384
"She incorporated fingerstyle ""fanning,"" with both flamenco style percussion and fret tapping techniques, as well as using double open tunings, viola tunings, and traditional Russian guitar (7 strings).",1,6,== Career == | === Early career ===,1310384
"On April 22, 2003, Everybody Loves You was released to positive reviews and feedback on King's skills as a guitarist in relation to her age.",2,6,== Career == | === Early career ===,1310384
"While her later work involves more of a band format, Everybody Loves You is King's only fully acoustic guitar album, with the exception of light singing on the hidden bonus track, ""The Government.""",3,6,== Career == | === Early career ===,1310384
"To support the album, King embarked on her first major promotional tour in North America.",4,6,== Career == | === Early career ===,1310384
"After King appeared on Late Night with Conan O'Brien, Sony Records offered her a deal with Epic records' Red Ink label.",0,7,== Career == | === Early career ===,1310384
"From there, King headed back into the studio to work on her sophomore effort, Legs to Make Us Longer.",1,7,== Career == | === Early career ===,1310384
