sentences,sentenceIndex,paragraphIndex,section,wikiId
"Montana Kamenga is a congolese recording artist, musician, vocalist and entertainer.",0,0,N/A,50237077
"At one time, he was a member of the musical band Quartier Latin International, formed and led by Congolese musician Koffi Olomide.",1,0,N/A,50237077
"In the production Inchallah, Kamenga is the fourth person to sing his solo, behind Fally Ipupa, Bouro Mpela and Soleil Wanga, but ahead of Gibson Butukondolo and Deo Brando.",2,0,N/A,50237077
==,0,1,== Discography ==,50237077
Discography ==,1,1,== Discography ==,50237077
Montana Kamenga Discography,0,2,== Discography ==,50237077
