sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jan Garbarek (born 4 March 1947) is a Norwegian jazz saxophonist, who is also active in classical music and world music.",0,0,N/A,442309
"Garbarek was born in Mysen, Norway, the only child of a former Polish prisoner of war, Czesław Garbarek, and a Norwegian farmer's daughter.",0,1,N/A,442309
"He grew up in Oslo, stateless until the age of seven, as there was no automatic grant of citizenship in Norway at the time.",1,1,N/A,442309
"When he was 21, he married the author Vigdis Garbarek.",2,1,N/A,442309
He is the father of musician and composer Anja Garbarek.,3,1,N/A,442309
==,0,2,== Biography ==,442309
Biography ==,1,2,== Biography ==,442309
"Garbarek's sound is one of the hallmarks of the ECM Records label, which has released virtually all of his recordings.",0,3,== Biography ==,442309
"His style incorporates a sharp-edged tone, long, keening, sustained notes, and generous use of silence.",1,3,== Biography ==,442309
"He began his recording career in the late 1960s, notably featuring on recordings by the American jazz composer George Russell (such as Electronic Sonata for Souls Loved by Nature).",2,3,== Biography ==,442309
"By 1973 he had turned his back on the harsh dissonances of avant-garde jazz, retaining only his tone from his previous approach.",3,3,== Biography ==,442309
"Garbarek gained wider recognition through his work with pianist Keith Jarrett's European Quartet which released the albums Belonging (1974), My Song (1977) and the live recordings Personal Mountains (1979), and Nude Ants (1979).",4,3,== Biography ==,442309
He was also a featured soloist on Jarrett's orchestral works Luminessence (1974) and Arbour Zena (1975).,5,3,== Biography ==,442309
"As a composer, Garbarek tends to draw heavily from Scandinavian folk melodies, a legacy of his Ayler influence.",0,4,== Biography ==,442309
"He is also a pioneer of ambient jazz composition, most notably on his 1976 album Dis a collaboration with guitarist Ralph Towner, that featured the distinctive sound of a wind harp on several tracks.",1,4,== Biography ==,442309
"This textural approach, which rejects traditional notions of thematic improvisation (best exemplified by Sonny Rollins) in favour of a style described by critics Richard Cook and Brian Morton as ""sculptural in its impact"", has been critically divisive.",2,4,== Biography ==,442309
"Garbarek's more meandering recordings are often labeled as new-age music, or spiritual ancestors thereof.",3,4,== Biography ==,442309
"Other experiments have included setting a collection of poems of Olav H. Hauge to music, with a single saxophone complementing a full mixed choir; this has led to notable performances with Grex Vocalis.",4,4,== Biography ==,442309
"In the 1980s, Garbarek's music began to incorporate synthesizers and elements of world music.",5,4,== Biography ==,442309
"He has collaborated with Indian and Pakistani musicians such as Trilok Gurtu, Zakir Hussain, Hariprasad Chaurasia, and Bade Fateh Ali Khan.",6,4,== Biography ==,442309
Garbarek is credited for composing original music for the 2000 film Kippur.,7,4,== Biography ==,442309
"In 1994, during heightened popularity of Gregorian chant, his album Officium, a collaboration with early music vocal performers the Hilliard Ensemble, became one of ECM's biggest-selling albums of all time, reaching the pop charts in several European countries and was followed by a sequel, Mnemosyne, in 1999.",0,5,== Biography ==,442309
"Officium Novum, another sequel album, was released in September 2010.",1,5,== Biography ==,442309
"In 2005, his album In Praise of Dreams was nominated for a Grammy Award.",2,5,== Biography ==,442309
Garbarek's first live album Dresden was released in 2009.,3,5,== Biography ==,442309
==,0,6,== Awards and honors ==,442309
Awards and honors ==,1,6,== Awards and honors ==,442309
1999:,0,7,== Awards and honors ==,442309
Knight 1st,1,7,== Awards and honors ==,442309
Class of the Order of St. Olav,2,7,== Awards and honors ==,442309
2004:,0,8,== Awards and honors ==,442309
Norwegian Arts Council Award,1,8,== Awards and honors ==,442309
2014: Willy Brandt Award,0,9,== Awards and honors ==,442309
==,0,10,== Discography ==,442309
Discography ==,1,10,== Discography ==,442309
==,0,11,== References ==,442309
References ==,1,11,== References ==,442309
==,0,12,== External links ==,442309
External links ==,1,12,== External links ==,442309
Official website,0,13,== External links ==,442309
Jan Garbarek on ECM Records,0,14,== External links ==,442309
Jan Garbarek at IMDb,0,15,== External links ==,442309
"Jan Garbarek's daughter, singer Anja Garbarek's website",0,16,== External links ==,442309
"Jan Garbarek Group @ Theatre Lycabettus concert review, Greece",0,17,== External links ==,442309
