paragraph,paragraphIndex,section
"Steve Sanders (September 17, 1952 – June 10, 1998) was an American musician, singer, and songwriter. After playing rhythm guitar in the Oaks Band, Steve was asked to replace William Lee Golden, the baritone in The Oak Ridge Boys, who had left the group in 1987.
",0,N/A
"== Career ==
",1,== Career ==
"Sanders began singing gospel music at the age of 5. By the age of 6, he was the sole support for his family.  His father played piano, and ""Little Stevie"" would sing,  mostly at church appearances.  Although he lacked formal education -- Steve did not graduate from high school -- he was a natural on stage.  
",2,== Career ==
"In addition to appearing on Broadway in The Yearling at the age of 12, he was recruited by Otto Preminger in 1967 for the film Hurry Sundown with Faye Dunaway and Jane Fonda.  He also made appearances on Gunsmoke.  The Oak Ridge Boys, who were also a gospel act at the time, used to open for Little Stevie Sanders.  
",3,== Career ==
"Upon turning 18, he learned his father had squandered all of his money. Disillusioned and broke, Steve headed to London, began a band called Pyramid, and was known to jam with the local scene, including Mylon Lefever and 10 Years After.  Years later, upon his return to the United States, Steve provided vocals for several projects at studios such as Bang Records and Muscle Shoals.
",4,== Career ==
"Steve made his debut with The Oak Ridge Boys band in 1981 as a rhythm guitarist. When William Lee Golden left, he moved to the front and sang baritone with the group from 1987 to 1995.  In that position, Steve kept the Oak Ridge Boys on the charts by providing the blue-eyed soul on the classics - ""Gonna Take Alot of River"", ""No Matter How High"", and ""Bridges and Walls"", the last number-one single they had was with Steve Sanders.
",5,== Career ==
"== Personal life ==
",6,== Personal life ==
"Born in Richland, Georgia, on September 17, 1952, to Lorraine and Herbert Sanders, Steve was the oldest of four children (siblings David and Debra, and stepbrother Noah from Herbert's second marriage).  Steve did not have a typical upbringing.  His father said before his passing, ""I heard his voice from downstairs singing with the piano, and thought, there is my retirement plan.""
",7,== Personal life ==
"Steve met his first wife Mary Milbourn at Bang Records; they had two children, Gaylea and Sevren. Twelve years after his divorce from Milbourn, Steve married Janet Riggins.  The two had met backstage at Bally's in Las Vegas, where the Oak Ridge Boys were performing, and Miss Riggins was a dancer.  They married at the Tennessee Governor's Mansion after an 18-month courtship.
",8,== Personal life ==
"Immediately after Steve's marriage, his ex-wife began a barrage of harassment and litigation, ultimately draining him financially and causing Steve to leave the group he loved and whose voice had become a country-music mainstay. Eight hours after Steve took his life, sheriff's officers showed up with the most recent and final set of papers filed by Ms. Milbourn.
",9,== Personal life ==
"Years later, the Oak Ridge Boys were inducted into the Country Music Hall of Fame, though Sanders is not included on the plaque.
",10,== Personal life ==
"== Death ==
",11,== Death ==
"Sanders died in 1998 from a self-inflicted gunshot wound to the head.
",12,== Death ==
"== Discography ==
",13,== Discography ==
"=== Solo ===
",14,== Discography == | === Solo ===
"1966: A Young Boy's Prayer (MGM Records)
",15,== Discography == | === Solo ===
"1968: I'm Happy Now (Canaan Records)
",16,== Discography == | === Solo ===
"1969: Little Steve Sings Big (Canaan Records)
",17,== Discography == | === Solo ===
"1969: This Is My Valley (Canaan Records)
",18,== Discography == | === Solo ===
"1970: In The Springtime of his Years (Canaan Records)
",19,== Discography == | === Solo ===
"1971: Now (Canaan Records)
",20,== Discography == | === Solo ===
"=== With The Oak Ridge Boys ===
",21,== Discography == | === With The Oak Ridge Boys ===
"1987: Heartbeat
",22,== Discography == | === With The Oak Ridge Boys ===
"1988: Monongahela
",23,== Discography == | === With The Oak Ridge Boys ===
"1989: American Dreams
",24,== Discography == | === With The Oak Ridge Boys ===
"1989: Greatest Hits 3 (compilation)
",25,== Discography == | === With The Oak Ridge Boys ===
"1991: Unstoppable
",26,== Discography == | === With The Oak Ridge Boys ===
"1992: The Long Haul
",27,== Discography == | === With The Oak Ridge Boys ===
"1995: Country Christmas Eve
",28,== Discography == | === With The Oak Ridge Boys ===
"==== Singles he was featured on ====
",29,== Discography == | ==== Singles he was featured on ====
"1988: ""Gonna Take a Lot of River""
",30,== Discography == | ==== Singles he was featured on ====
"1988: ""Bridges and Walls""
",31,== Discography == | ==== Singles he was featured on ====
"1988: ""Beyond Those Years""
",32,== Discography == | ==== Singles he was featured on ====
"1989: ""No Matter How High""
",33,== Discography == | ==== Singles he was featured on ====
"1990: ""Lucky Moon""
",34,== Discography == | ==== Singles he was featured on ====
"== External links ==
",35,== External links ==
"Steve Sanders at the Internet Broadway Database 
",36,== External links ==
"Steve Sanders at IMDb
",37,== External links ==
"Steve Sanders at AllMusic
",38,== External links ==
"Steve Sanders at Find a Grave
",39,== External links ==
== References ==,40,== References ==
