paragraph,paragraphIndex,section
"Ramona Gonzalez (known professionally as Nite Jewel) is an American singer-songwriter from Los Angeles, California.
",0,N/A
"== Biography ==
",1,== Biography ==
"Ramona Gonzalez began as Nite Jewel in 2008 as the result of her juggling music with undergraduate studies. She cites artists such as Janet Jackson and Mariah Carey as her musical inspirations. With assistance from her husband, Cole M.G.N., she created songs on a portable eight-track cassette recorder. She stated that ""moments of ecstasy, emotion, and hardship"" were her inspiration for those recordings. in 2009 she released the album Good Evening. Soon after starting her MySpace music page, her song, ""Suburbia"" was selected to be in Noah Baumbach's film Greenberg. Within a year she was touring European festivals. Her music draws comparison to Lisa Lisa and Cult Jam. Nite Jewel describes herself more as ""liquid cool"" citing English electronic music duo Autechre as a major musical influence. Ramona Gonzalez has a bachelor's degree in philosophy from Occidental College. She is also a multimedia artist and has exhibited a number of video and sound installation pieces in the L. A area, one of which was entitled The Question Concerning TechnologyDecember 6, 2011, Nite Jewel released her single, ""She's Always Watching You"". On March 6, 2012, Ramona released her second album One Second of Love, on Secretly Canadian. The company reissued the first album, Good Evening, on vinyl in 2012. Since releasing her debut album for Secretly Canadian, Nite Jewel has toured both North America and Europe. She performed Kraftwerk's Computer World in Los Angeles' Krautrock Classics on June 1, 2012. Later that summer, she traveled to New York City to perform in the same event at Le Poisson Rouge. On April 29, 2012, Nite Jewel performed at the Brandeis University Springfest. In 2013, her song Nowhere To Go was featured in Grand Theft Auto V's in-game radio station, Radio Mirror Park.
",2,== Biography ==
"Gonzalez left Secret Canadian and recorded her third album, Liquid Cool, which was released in June 2016 on her own label, Gloriette. On August 27, 2021, her fifth studio album No Sun was released via Gloriette.
",3,== Biography ==
"== Personal life ==
",4,== Personal life ==
"In January 2006, Gonzalez married Cole Marsden Greif-Neill. The couple split in 2018 after twelve years of marriage. In 2018, she began a Ph.D. in musicology at the University of California, Los Angeles, where she teaches Audio Technology.
",5,== Personal life ==
"== Discography ==
",6,== Discography ==
"=== LPs ===
",7,== Discography == | === LPs ===
"Good Evening (2008)
",8,== Discography == | === LPs ===
"One Second of Love (2012)
",9,== Discography == | === LPs ===
"Liquid Cool (2016)
",10,== Discography == | === LPs ===
"Real High (2017)
",11,== Discography == | === LPs ===
"No Sun (2021)
",12,== Discography == | === LPs ===
"=== EPs ===
",13,== Discography == | === EPs ===
"Want You Back (2009)
",14,== Discography == | === EPs ===
"You F O (2009)
",15,== Discography == | === EPs ===
"Am I Real? (2010)
",16,== Discography == | === EPs ===
"Nite Funk (2016) (with Dam-Funk)
",17,== Discography == | === EPs ===
"Obsession (2017)
",18,== Discography == | === EPs ===
"=== Singles ===
",19,== Discography == | === Singles ===
"What Did He Say (2008)
",20,== Discography == | === Singles ===
"She's Always Watching You (2011)
",21,== Discography == | === Singles ===
"It Goes Through Your Head (2011)
",22,== Discography == | === Singles ===
"== Collaborations ==
",23,== Collaborations ==
"Nite Jewelia – collaboration between Nite Jewel and Julia Holter
",24,== Collaborations ==
"""Am I Gonna Make It"" – Nite Funk (collaboration between Nite Jewel and Dâm-Funk)
",25,== Collaborations ==
"Heart Shaped Rock EP – Jason Grier w/Nite Jewel
",26,== Collaborations ==
"""Thinking About You"" – Frank Ocean cover done by Nite Jewel & Nicholas Krgovich
",27,== Collaborations ==
"""What We See"" – collaboration between Nite Jewel & Julia Holter for Dublab
",28,== Collaborations ==
"AMTHST – collaboration between Nite Jewel and Droop-E
",29,== Collaborations ==
== References ==,30,== References ==
