paragraph,paragraphIndex,section
"Charles Kynard (20 February 1933 – 8 July 1979) was an American soul jazz/acid jazz organist born in St. Louis, Missouri. Kynard first played piano then switched to organ and led a trio in Kansas City including Tex Johnson (flute, sax) and Leroy Anderson (drums). In 1963, he settled to Los Angeles and his band featured guitarists Cal Green and Ray Crawford, drummer Johnny Kirkwood.
",0,N/A
"== Discography ==
",1,== Discography ==
"=== As leader ===
",2,== Discography == | === As leader ===
"Where It's At! (Pacific Jazz, 1963)
",3,== Discography == | === As leader ===
"Warm Winds with Buddy Collette (World Pacific, 1964)
",4,== Discography == | === As leader ===
"Professor Soul (Prestige, 1968)
",5,== Discography == | === As leader ===
"The Soul Brotherhood (Prestige, 1969)
",6,== Discography == | === As leader ===
"Reelin' with the Feelin' (Prestige, 1969)
",7,== Discography == | === As leader ===
"Afro-Disiac (Prestige, 1970)
",8,== Discography == | === As leader ===
"Wa-Tu-Wa-Zui (Beautiful People) (Prestige, 1971)
",9,== Discography == | === As leader ===
"Charles Kynard  (Mainstream, 1971)
",10,== Discography == | === As leader ===
"Woga (Mainstream, 1972)
",11,== Discography == | === As leader ===
"Your Mama Don't Dance (Mainstream, 1973)
",12,== Discography == | === As leader ===
"=== As sideman ===
",13,== Discography == | === As sideman ===
"Johnny Almond, Hollywood Blues (Deram, 1969)
",14,== Discography == | === As sideman ===
"Paul Jeffrey, Paul Jeffrey (Mainstream, 1974)
",15,== Discography == | === As sideman ===
"Les McCann, The Gospel Truth (Fontana, 1963)
",16,== Discography == | === As sideman ===
"Blue Mitchell, The Last Tango = Blues  (Mainstream, 1973)
",17,== Discography == | === As sideman ===
"Blue Mitchell, Booty (Mainstream, 1974)
",18,== Discography == | === As sideman ===
"Howard Roberts, Goodies (Capitol, 1965)
",19,== Discography == | === As sideman ===
"Howard Roberts, Something's Cookin (Capitol, 1965)
",20,== Discography == | === As sideman ===
"Clifford Scott, Lavender Sax (World Pacific, 1964)
",21,== Discography == | === As sideman ===
"Sonny Stitt, My Mother's Eyes (Pacific Jazz, 1963)
",22,== Discography == | === As sideman ===
"Tom Waits, Blue Valentine (Asylum, 1978)
",23,== Discography == | === As sideman ===
== References ==,24,== References ==
