paragraph,paragraphIndex,section
"Anthony Grant, a native of North Carolina, is an American R&B singer, writer, producer and stage play actor. Grant replaced Marc Nelson as lead singer for R&B group Az Yet following Marc's departure in 1997 to pursue his solo career. Included in Grant's brief tenure with Az Yet is the popular remake of ""You're The Inspiration"" with Chicago's Peter Cetera.
",0,N/A
"Grant had star billing in the stage play and DVDs Tell Hell I Ain't Comin', Tyler Perry's Why Did I Get Married and Love Ain't Supposed To Hurt. In the earlier part his entertainment career, Tony was cast for the lead role in the stage play ""A Good Man is Hard to Find"" in 1991. From there he has become one of the most popular leading men in the stage play industry. In January 2008, Grant began touring with the Tyler Perry stage production The Marriage Counselor.
",1,N/A
"In December 2021 The Temptations announced Grant had joined as a new lead singer. 
",2,N/A
"== Discography ==
",3,== Discography ==
"=== Albums ===
",4,== Discography == | === Albums ===
"2007: Grant Life
",5,== Discography == | === Albums ===
"=== Singles ===
",6,== Discography == | === Singles ===
"Cry
",7,== Discography == | === Singles ===
"Sunshine
",8,== Discography == | === Singles ===
"What's Up With This
",9,== Discography == | === Singles ===
"I Want
",10,== Discography == | === Singles ===
"Personality
",11,== Discography == | === Singles ===
"thief in the night
",12,== Discography == | === Singles ===
"Storm
",13,== Discography == | === Singles ===
"I Believe
",14,== Discography == | === Singles ===
"== Film and television appearances ==
",15,== Film and television appearances ==
"The Marriage Chronicles
",16,== Film and television appearances ==
"She's Not Our Sister
",17,== Film and television appearances ==
"She's Still Not Our Sister
",18,== Film and television appearances ==
"Confessions Of A Lonely Wife
",19,== Film and television appearances ==
"Madea Gets A Job
",20,== Film and television appearances ==
"A Madea Christmas
",21,== Film and television appearances ==
"The Marriage Counselor
",22,== Film and television appearances ==
"Why Did I Get Married
",23,== Film and television appearances ==
"Lord All Men Can't Be Dogs
",24,== Film and television appearances ==
"The Clean Up Woman
",25,== Film and television appearances ==
"Church Girl
",26,== Film and television appearances ==
"Tell Hell I Ain't Com'in
",27,== Film and television appearances ==
"Love Thy Neighbor
",28,== Film and television appearances ==
"== Stage play appearances ==
",29,== Stage play appearances ==
"""A Good Man Is Hard to Find""
",30,== Stage play appearances ==
"""Tell Hell I Ain't Comin'""
",31,== Stage play appearances ==
"Tyler Perry's ""Why Did I Get Married""
",32,== Stage play appearances ==
"""Love Ain't Supposed To Hurt""
",33,== Stage play appearances ==
"Michael Matthews' ""Mama, I'm Sorry""
",34,== Stage play appearances ==
"Bishop T.D. Jakes' and Tyler Perry's ""Behind Closed Doors""
",35,== Stage play appearances ==
"Dave Talbert's ""Fabric of a Man""
",36,== Stage play appearances ==
"Angela Barrow Dunlap and Lizzie Berry's ""Why Do Good Girls Like Bad Boys""
",37,== Stage play appearances ==
"Kim Fields' adaptation of ""Barefoot in the Park""
",38,== Stage play appearances ==
"Je'Caryous Johnson's ""Cheaters""
",39,== Stage play appearances ==
"Angela Barrow Dunlap's ""If These Hips Could Talk""
",40,== Stage play appearances ==
"Kendrick D. Young's ""God Save Me From My Secrets""
",41,== Stage play appearances ==
"Zeola Gaye and Angela Barrow Dunlap's ""My Brother Marvin"" (as young Marvin Gaye)
",42,== Stage play appearances ==
"Tyler Perry's ""The Marriage Counselor""
",43,== Stage play appearances ==
"Tyler Perry's  ""A Madea's Christmas""
",44,== Stage play appearances ==
"Tyler Perry's ""Madea Gets a Job""
",45,== Stage play appearances ==
"Angela Barrow Dunlap ""Church Girl""
",46,== Stage play appearances ==
"JD Lawrence ""The Clean Up Woman""
",47,== Stage play appearances ==
"Andrionna L. Williams' ""In-Laws From Hell""
",48,== Stage play appearances ==
"Maria Boykin “Kingdom Folks” 2021
",49,== Stage play appearances ==
"== Off-Broadway musical appearances ==
",50,== Off-Broadway musical appearances ==
"""The Dorothy Height Story""
",51,== Off-Broadway musical appearances ==
"""If This Hat Could Talk"" (directed by George Faison)
",52,== Off-Broadway musical appearances ==
"""Raisin In The Sun""
",53,== Off-Broadway musical appearances ==
"== Other stage appearances ==
",54,== Other stage appearances ==
"Musical production of ""Jesus Christ Super Star"" (with Jack Black and Ben Vereen)
",55,== Other stage appearances ==
"The Temptations  (with the Original founder, Mr. Otis Williams) December 2021
",56,== Other stage appearances ==
"== References ==
",57,== References ==
"== External links ==
",58,== External links ==
"Tony Grant on Twitter 
",59,== External links ==
"Tony Grant on Facebook
",60,== External links ==
Video on YouTube,61,== External links ==
