paragraph,paragraphIndex,section
"""Papa"" John DeFrancesco (born September 12, 1940) is an American jazz organist and vocalist, and father of Joey DeFrancesco and Johnny DeFrancesco.
",0,N/A
"== Discography ==
",1,== Discography ==
"1993: Doodlin'  (Muse)
",2,== Discography ==
"1994: Comin' Home (Muse)
",3,== Discography ==
"2001: Hip Cake Walk (HighNote)
",4,== Discography ==
"2002: Jumpin'  (Savant)
",5,== Discography ==
"2004: Walking Uptown (Savant)
",6,== Discography ==
"2006: Desert Heat (Savant)
",7,== Discography ==
"2009: Big Shot (Savant)
",8,== Discography ==
"2011: A Philadelphia Story (Savant)
",9,== Discography ==
"== References ==
",10,== References ==
"== External links ==
",11,== External links ==
"[1] Biography on 'All About Jazz'
",12,== External links ==
"[2] Review
",13,== External links ==
"[3] Article
",14,== External links ==
Papa John DeFrancesco Interview NAMM Oral History Library (2017),15,== External links ==
