paragraph,paragraphIndex,section
"Dasahev López Saavedra (born July 27, 1989), better known as El Dasa, is a Mexican singer from Hermosillo, Sonora. El Dasa has been nominated for two Latin Grammy Awards.
",0,N/A
"== Early life and career ==
",1,== Early life and career ==
"At age 15, El Dasa became the lead singer of Banda Costa Azul, from Hermosillo, Sonora. He participated in the last edition of Mexico's La Academia 6: Última Generación, but he was eliminated in the second round. At age 18, he emigrated to Los Angeles where he was hired by Vicente Fernandez as his driver, where El Dasa would sing for his idol. The Mexican icon was moved by El Dasa's singing and invited him on-stage with him at the Gibson Amphitheater to duet on ""Amor de los Dos,"" and encouraged the audience to support his career. On 2016, NBC Universo released a series by the name of El Vato inspired on the real-life story of El Dasa, the principal actor of the series.
",2,== Early life and career ==
"== Discography ==
",3,== Discography ==
"Pa' La Raza (2012)
",4,== Discography ==
"Alegre Y Enamorado (2014)
",5,== Discography ==
"Muve Sessions Alegre Y Enamorado (2014)
",6,== Discography ==
"’’ El Hijo Del Desierto ‘’ (2017)
",7,== Discography ==
"Pedro Infante 100 Años (2017)
",8,== Discography ==
== References ==,9,== References ==
