paragraph,paragraphIndex,section
"Geir ""Gerlioz"" Bratland (born 29 July 1970 in Narvik, Norway) is a Norwegian keyboardist for the band Dimmu Borgir (2010-) and formerly was a member of  the bands God Seed, Apoptygma Berzerk, The Kovenant, and Satyricon.
",0,N/A
"== Discography/Performances ==
",1,== Discography/Performances ==
"=== Emperor ===
",2,== Discography/Performances == | === Emperor ===
"Deathfest 2018 (Tilburg, Netherlands)
",3,== Discography/Performances == | === Emperor ===
"=== The Kovenant ===
",4,== Discography/Performances == | === The Kovenant ===
"Live performances (2003-2009)
",5,== Discography/Performances == | === The Kovenant ===
"=== Dimmu Borgir ===
",6,== Discography/Performances == | === Dimmu Borgir ===
"Abrahadabra (2010)
",7,== Discography/Performances == | === Dimmu Borgir ===
"Eonian (2018)
",8,== Discography/Performances == | === Dimmu Borgir ===
"=== God Seed ===
",9,== Discography/Performances == | === God Seed ===
"Live at Wacken (2012)
",10,== Discography/Performances == | === God Seed ===
"I Begin (2012)
",11,== Discography/Performances == | === God Seed ===
"=== Apoptygma Berzerk ===
",12,== Discography/Performances == | === Apoptygma Berzerk ===
"7 (Apoptygma Berzerk album) (1996)
",13,== Discography/Performances == | === Apoptygma Berzerk ===
"APBL98 (1999)
",14,== Discography/Performances == | === Apoptygma Berzerk ===
"Welcome to Earth (2000)
",15,== Discography/Performances == | === Apoptygma Berzerk ===
"APBL2000 (2001)
",16,== Discography/Performances == | === Apoptygma Berzerk ===
"Harmonizer (2002)
",17,== Discography/Performances == | === Apoptygma Berzerk ===
"You and Me Against the World (2006)
",18,== Discography/Performances == | === Apoptygma Berzerk ===
"Rocket Science (2009)
",19,== Discography/Performances == | === Apoptygma Berzerk ===
"Imagine There's No Lennon (2010)
",20,== Discography/Performances == | === Apoptygma Berzerk ===
"=== Satyricon ===
",21,== Discography/Performances == | === Satyricon ===
"Nemesis Divina (1996)
",22,== Discography/Performances == | === Satyricon ===
"== References ==
",23,== References ==
"== External links ==
",24,== External links ==
Geir Bratland at IMDb,25,== External links ==
