paragraph,paragraphIndex,section
"Paul Jeremy Hemmings is an English musician and photographer.
",0,N/A
"Hemmings is a supporter of Everton F. C
",1,N/A
"== Career ==
",2,== Career ==
"He played with The La's, Mike Badger and The Onset and Ian Broudie and the Lightning Seeds. He is also a partner in Liverpool's independent Viper Label.
",3,== Career ==
"Hemmings' current project is called The Floatation Project. Their debut album Sonic Stories was called ""understated splendour"" by Mojo magazine in May 2005, whilst Uncut said ""Guitarist Paul Hemmings can shine from other angles"". The second album Sounds From The Solar System released in October 2006, was called ""fascinating, unsettling and unique"" by Rough Trade Records.
",4,== Career ==
"== Associated acts ==
",5,== Associated acts ==
"The La's (1987)
",6,== Associated acts ==
"The Onset (1987–1991)
",7,== Associated acts ==
"The Lightning Seeds (1994–1998)
",8,== Associated acts ==
"The Floatation Project (2005–present)
",9,== Associated acts ==
"== Solo discography ==
",10,== Solo discography ==
"Studio albums (as The Floatation Project)Sonic Stories (2005)
",11,== Solo discography ==
"Sounds from the Solar System (2006)
",12,== Solo discography ==
"Made out of Worldly Shapes (2011)
",13,== Solo discography ==
"Late Night Blue (2011)
",14,== Solo discography ==
"== Session discography ==
",15,== Session discography ==
"The La's – ""Way Out"" (1987)
",16,== Session discography ==
"The Onset – The Pool of Life (1988)
",17,== Session discography ==
"The Membranes – Kiss Ass Godhead! (1988)
",18,== Session discography ==
"Neuro – The Electric Mothers of Invention (1993)
",19,== Session discography ==
"Sensuround – ""When I Get to Heaven"" (1993)
",20,== Session discography ==
"Mike Badger – Volume (1999)
",21,== Session discography ==
"Mike Badger – Double Zero (2000)
",22,== Session discography ==
"Steve Roberts – It Just Is (2001)
",23,== Session discography ==
"The La's – Lost La's 1986–1987: Callin' All (2001)
",24,== Session discography ==
"Aviator – Huxley Pig Part 1 (2002)
",25,== Session discography ==
"Otaku No Denki – The Future Played Backwards (2003)
",26,== Session discography ==
"Chris Elliot – Fierce Truth and Fortune (2007)
",27,== Session discography ==
"Mike Badger – Rogue State (2011)
",28,== Session discography ==
"Space - ""Blow Up Doll"" (2016)
",29,== Session discography ==
"Space - Give Me Your Future (2017)
",30,== Session discography ==
"The Thomas Scott Quintet - Marionette (2020)
",31,== Session discography ==
"== References ==
",32,== References ==
"== External links ==
",33,== External links ==
"The Viper Label official website
",34,== External links ==
"Paul Hemmings on Myspace
",35,== External links ==
"The Floatation Project on Myspace
",36,== External links ==
"Paul Hemmings at AllMusic
",37,== External links ==
Paul Hemmings discography at Discogs,38,== External links ==
