paragraph,paragraphIndex,section
"Yuvir Pillay (born 15 July 1989), better known by his stage name Sketchy Bongo, is a South African record producer, DJ and songwriter from Durban. Bongo has worked with artists such as AKA, Da Les, Shekhinah and Aewon Wolf. His signature is the ski mask that he is constantly seen wearing. Bongo is also the only South African producer to have his own feature on MTV Base. Together with Shekinah, the two created the hit ""Let You Know"", which got Bongo a record deal with Ultra Music and Sony Music.
",0,N/A
"== Life and career ==
",1,== Life and career ==
"Yuvir Pillay grew up in KwaZulu-Natal, South Africa. He started producing music from the age of 13. He started off producing mainly hip-hop music, and was influenced by producers like Pharrell Williams and Kanye West. He thereafter moved on to producing house and pop music as well.
",2,== Life and career ==
"Sketchy is part of a group called Wolf Pack, which consists of a group of producers, artists, graphic designers, rappers and kwaito artists. Wolf Pack includes other notable artists such as Aewon Wolf and Kyle Duetsch.
",3,== Life and career ==
"Sketchy's hit collaboration with Shekhinah, ""Let You Know"", made the BBC radio 1 playlist in the UK. This track turned out to be his big break, and got him his record deal with Ultra Music.
",4,== Life and career ==
"== Discography ==
",5,== Discography ==
"=== Singles ===
",6,== Discography == | === Singles ===
"""Trill"" (2014) - Sketchy Bongo  ft. HBK & Manon
",7,== Discography == | === Singles ===
"""Noises"" (2015) - Sketchy Bongo ft. Ameen Harron & Sheen Skaiz
",8,== Discography == | === Singles ===
"""Wild Side"" (2016) - Sketchy Bongo ft. Kyle Deutsh & Aewon Wolf
",9,== Discography == | === Singles ===
"""Falling"" (2015) - Sketchy Bongo ft. Michelle Ostler
",10,== Discography == | === Singles ===
"""Shotgun"" (2015) - Sketchy Bongo ft. Aewon Wolf & Sheen Skaiz
",11,== Discography == | === Singles ===
"""The Bridge"" (2015) - Sketchy Bongo ft. Aewon Wolf & Plastic Shadows
",12,== Discography == | === Singles ===
"""#Dip"" (2015) - Sketchy Bongo ft. Kyle Deutsh & Aewon Wolf
",13,== Discography == | === Singles ===
"""Sunlight"" (2015) - Sketchy Bongo ft. Kyle Deutsh
",14,== Discography == | === Singles ===
"""The Struggle"" (2015) - Sketchy Bongo ft. Aewon Wolf
",15,== Discography == | === Singles ===
"""Paul Walker"" (2015) - Sketchy Bongo
",16,== Discography == | === Singles ===
"""Sniff Sniff"" (2015) - Sketchy Bongo
",17,== Discography == | === Singles ===
"""All About It"" (2016) - Sketchy Bongo and Jimmy Nevis
",18,== Discography == | === Singles ===
"""Cold Shoulder"" (2016) - Sketchy Bongo & Locnville
",19,== Discography == | === Singles ===
"""Let You Know"" (2016) - Sketchy Bongo & Shekhinah
",20,== Discography == | === Singles ===
"""Inside My Head"" (2016) - Sketchy Bongo & Danny K
",21,== Discography == | === Singles ===
"""Moving On"" (2017) - Noma Idols ft. Sketchy Bongo
",22,== Discography == | === Singles ===
"""Just Hang On"" (2019) - Sketchy Bongo and Shenfm
",23,== Discography == | === Singles ===
"""On Fire"" (2019) - Sketchy Bongo ft. Yashna
",24,== Discography == | === Singles ===
"=== Albums ===
",25,== Discography == | === Albums ===
"Unmasked (2017)
",26,== Discography == | === Albums ===
"Dream Lab 9 (2018)
",27,== Discography == | === Albums ===
== References ==,28,== References ==
