paragraph,paragraphIndex,section
"Bernadetta Matuszczak (10 March 1937 – 3 September 2021) was a Polish composer. She was born in Toruń, Poland, and studied with Zygmunt Sitowski for music theory and with Irena Kurpisz-Stefanowa for piano at the State Higher School of Music in Poznan. Later she studied with Tadeusz Szeligowski and Kazimierz Sikorski for composition at the State Higher School of Music in Warsaw (now the F. Chopin Academy of Music). She continued her education in composition with Nadia Boulanger in Paris. After completing her studies, she worked as a composer. Her works have been performed internationally.
",0,N/A
"== Honors and awards ==
",1,== Honors and awards ==
"Prize from the Young Polish Composers' Competition, Association of Polish Composers (1965)
",2,== Honors and awards ==
"Prizes from the Grzegorz Fitelberg Competition for Composers (1966)
",3,== Honors and awards ==
"Jeunesses Musicales Competition (1967)
",4,== Honors and awards ==
"Prix Italia for radio opera-oratoria (1973, 1979)
",5,== Honors and awards ==
"== Works ==
",6,== Works ==
"Selected works include:
",7,== Works ==
"Septem Tubae, 1969
",8,== Works ==
"Juliet and Romeo, chamber opera, 1972
",9,== Works ==
"Diary of a Fool, opera monodrama, 1976
",10,== Works ==
"Musica da camera per 3 flauti, 4 timpani e 5 tom-toms (1967)
",11,== Works ==
"Humanae voces (1970–71)
",12,== Works ==
"Apocalypsis according to St. John (1976–77)
",13,== Works ==
"Ballet Miniatures for orchestra (1985)
",14,== Works ==
"Notturno - Karol Szymanowski in memoriam in tres partes per cello solo (1987)
",15,== Works ==
"Canticum polonum per archi (1987)
",16,== Works ==
"By Night at the Old Town, pantomime based on Isaac Leib Peretz for solo voices, choir and symphony orchestra (1988)
",17,== Works ==
== References ==,18,== References ==
