paragraph,paragraphIndex,section
"Ernest Jozef Leo van der Eyken (23 July 1913 in Antwerp – 6 February 2010 in Brussels) was a Belgian composer, conductor and violist.
",0,N/A
"Van der Eyken received his first musical training at the age of five at the Music Academy in Sint-Truiden. At the age of seven he joined the music theory class of Karel Candael at the Royal Music Conservatory in Antwerp. In 1930 he obtained his first degree under Jan Broeckx, and in 1931, a further degree in viola studying with Napoleon Distelmans. Further studies at the Antwerp Conservatory were chamber music with Albert van de Vijver, conducting with Lodewijk De Vocht, harmony with Emile-Constant Verres and Edward Verheyden. Van der Eyken also studied counterpoint and fugue with August de Boeck, instrumentation with Paul Gilson, and during World War II went to Salzburg, Austria to study conducting with Clemens Krauss and Joseph Marx at the International Conducting School. In 1930 Van der Eyken made his debut as a violist with the Groot Symfonie-Orkest van de Wereldtentoonstelling 1930 (Grand Symphony Orchestra of the 1930 World Exposition) in Antwerp. Thereafter, he played in orchestras and chamber music ensembles of Antwerp: Orkest van de Koninklijke Vlaamse Opera (Orchestra of the Royal Flemish Opera), Nieuwe Concerten and Orkest van de Dierentuinconcerten. Between 1942 and 1944, he was assistant conductor of the Koninklijke Vlaamse Opera (Royal Flemish Opera). From 1952 and 1970, he taught violin and chamber music at the Music Academy in Ekeren.
",1,N/A
"He founded the Philharmonisch Kamerorkest (Philharmonic Chamber Orchestra) in Antwerp was also the conductor. In the 1960s he was music editor responsible for music programs of the Flemish Radio and Television Network. Furthermore, he conducted the Jeugd en muziek-orkest (Youth and Music Orchestra) of Antwerp from 1963 to 1976 and served as guest conductor of the Philharmonic of Antwerp and the Orchestra of the Flemish Radio and Television Network. In 1977 he joined the Royal Academies for Science and the Arts of Belgium.
",2,N/A
"Van der Eyken's œuvre consists of approximately 120 works, his style largely influenced by Flemish post-romanticism and the first wave of modernism of the 20th century.
",3,N/A
"== Selected works ==
",4,== Selected works ==
"StageElckerlic, Opera (1963–1966); libretto by Luc VilsenOrchestralOvertura buffa for chamber orchestra (1936)
",5,== Selected works ==
"Poëma for string orchestra (1937)
",6,== Selected works ==
"Refereynen ende Liedekens (Refrains and Songs) for string orchestra (1964)
",7,== Selected works ==
"Salmodia accorata for chamber orchestra (1966)
",8,== Selected works ==
"Symfonie voor strijkorkest (Symphony for String Orchestra) (1967)
",9,== Selected works ==
"Symphony No. 2 (1975)
",10,== Selected works ==
"Elegie voor Bieke (Elegy for Bieke) for string orchestra (1983)BandRefereynen ende Liedekens (Refrains and Songs) (1968)
",11,== Selected works ==
"Ricordanza (1975)
",12,== Selected works ==
"Twee Goya's (Two Goyas) (1990)ConcertanteConcerto for piano and orchestra (1994)Chamber musicVier gedichten van Guido Gezelle for narrator and string quartet (1937)
",13,== Selected works ==
"Twee melodieën (2 Melodies) for viola and piano (1942)
",14,== Selected works ==
"String Quartet No. 1 (1943)
",15,== Selected works ==
"Refereynen ende Liedekens (Refrains and Songs) for woodwind quintet (1968, 2002)
",16,== Selected works ==
"String Quartet No. 2 (1975)
",17,== Selected works ==
"Ballata for violin, or viola, or cello, or double bass and piano (1981)
",18,== Selected works ==
"Legende for violin and piano (1982)
",19,== Selected works ==
"Trio for flute, violin and viola (1989)
",20,== Selected works ==
"Saxofoonkwartet for 4 saxophones (1993)
",21,== Selected works ==
"Sonata for viola solo (1996)
",22,== Selected works ==
"Klarinettenkwartet for 4 clarinets (1997)
",23,== Selected works ==
"String Quartet No. 3 (1997)
",24,== Selected works ==
"Concerto per otto strumenti a vento (Concerto for Eight Wind Instruments) for flute, 2 oboes, 2 clarinets, 2 bassoons and horn (1999)OrganFuga (2000)PianoSonatine voor Sofie (Sonatina for Sofie) (1983)VocalThree Negro spirituals for medium voice and piano (1945)
",25,== Selected works ==
"Allerzielen for soprano and piano
",26,== Selected works ==
"Avondliedeke for soprano and piano
",27,== Selected works ==
"De tuin van Catherine for mezzo-soprano and pianoChoralThree Negro spirituals for mixed chorus and piano (1945)
",28,== Selected works ==
"De kinderen van de Soetewey for 3-part chorus and chamber ensemble
",29,== Selected works ==
"== Discography ==
",30,== Discography ==
"Music for String Orchestra by Ernest van der Eyken: In Flanders' Fields Vol. 18; Phaedra CD 92018 (1999)Elegy for Bieke (1983)
",31,== Discography ==
"Refereynen ende Liedekens (Refrains and Lieder), Suite of old-Flemish Songs (1964)
",32,== Discography ==
"Poëma (1937)
",33,== Discography ==
"Symphony for Strings (1967)Ernest van der Eyken: In Flanders' Fields Vol. 47; Phaedra CD 92047 (2006)String Quartet No. 2 (1975)
",34,== Discography ==
"Two Melodies for viola and piano (1942)
",35,== Discography ==
"Trio per flauto, violino e viola (1989)
",36,== Discography ==
"Sonatine voor Sofie (1983)
",37,== Discography ==
"Concerto per otto strumenti a fiato (1999)
",38,== Discography ==
"== References ==
",39,== References ==
"CeBeDeM – Ernest van der Eyken biography (in Dutch)
",40,== References ==
"== External links ==
",41,== External links ==
"Ernest van der Eyken at CeBeDeM (in Dutch)
",42,== External links ==
"Koninklijk Conservatorium Brussel now houses most works and manuscripts of van der Eyken, after the bankruptcy of CeBeDeM in 2015.",43,== External links ==
