paragraph,paragraphIndex,section
"Dimitris Papamichael (Greek: Δημήτρης Παπαμιχαήλ Greek pronunciation: [ðiˈmitɾis papamixaˈil]; 1934–2004) was a popular Greek actor and director. In 1965, he married Aliki Vougiouklaki, the so-called ""national star"" of Greece. The star couple remained married for a decade, co-starring in several films that marked the ""golden era"" of Greek cinema.
",0,N/A
"== Selected filmography ==
",1,== Selected filmography ==
"The Auntie from Chicago (1957)
",2,== Selected filmography ==
"A Matter of Dignity (1957)
",3,== Selected filmography ==
"Astero  (1959)
",4,== Selected filmography ==
"To Ksilo Vgike Ap' Ton Paradiso  (1959)
",5,== Selected filmography ==
"I Aliki Sto Nautiko (1960)
",6,== Selected filmography ==
"Never on Sunday (1960)
",7,== Selected filmography ==
"Madalena  (1960)
",8,== Selected filmography ==
"Chtipokardia Sto Thranio  (1963)
",9,== Selected filmography ==
"The Red Lanterns (1963)
",10,== Selected filmography ==
"Oh! That Wife of Mine  (1967)
",11,== Selected filmography ==
"Ipolochagos Natassa (1971)
",12,== Selected filmography ==
"Papaflessas (1971)
",13,== Selected filmography ==
"Erastes tou oneirou  (1974)
",14,== Selected filmography ==
"== References ==
",15,== References ==
"== External links ==
",16,== External links ==
Dimitris Papamichael at IMDb,17,== External links ==
