paragraph,paragraphIndex,section
"Anna Clendening (born March 12, 1993) is an American singer, actress, and Internet personality, known originally for being one of the most followed people on the now-defunct video sharing service Vine, and later as a contestant on season 9 of America's Got Talent. Now focusing primarily on her music career, Clendening has amassed over 89 million views on her YouTube channel and over 50 million streams on Spotify as of March 2019.
",0,N/A
"== Early life ==
",1,== Early life ==
"Clendening was born in Chapel Hill, North Carolina, to parents Vickie Moore Clendening and Michael Clendening. At age 14, Anna was discovered to have severe anxiety and depression. While suffering from panic attacks due to her anxiety, Anna turned to music and began writing and performing songs in her bedroom.
",2,== Early life ==
"== Career ==
",3,== Career ==
"Clendening's debut EP, ""waves"", was released on February 22, 2019, on the East West Records label. In April 2019, Clendening embarked on The Waves Tour, performing in eight U.S. cities. In 2019, Clendening is a member of the roster at Sony/ATV's new joint venture, TwentySeven Music Publishing. She signed the record deal with Atlantic as of June 12, 2020
",4,== Career ==
"== Personal life ==
",5,== Personal life ==
"Clendening resides in Los Angeles, California.
",6,== Personal life ==
"== Discography ==
",7,== Discography ==
"=== Extended plays ===
",8,== Discography == | === Extended plays ===
"==== Singles ====
",9,== Discography == | ==== Singles ====
"== Filmography ==
",10,== Filmography ==
"=== Television ===
",11,== Filmography == | === Television ===
== References ==,12,== References ==
