paragraph,paragraphIndex,section
"Georgia Claire Flipo (born 22 September 1994), known professionally as G Flip, is an Australian singer, songwriter, producer, drummer, and musician from Melbourne, Victoria. They released their debut studio album, About Us, on 30 August 2019.
",0,N/A
"== Early life and career ==
",1,== Early life and career ==
"Flipo has been playing drums since the age of nine, and percussion still forms a big part of their songwriting process despite now being a multi-instrumentalist. They said that they ""spent most of 2017 holed up in their bedroom writing and recording""  having previously performed in various different Melbourne music acts as a session drummer and occasional backup vocalist, including for the Melbourne band Empra. In February 2018 they uploaded their debut single ""About You"" to Triple J Unearthed and that same day their track was premiered on Triple J. The song was officially released on 2 March 2018. Pitchfork named it ""Best New Track""  and the music video, filmed on their iPhone, was featured in YouTube's New Music Playlist. Pining international interest in their project, Flipo was subsequently invited to play their first ever solo show at SXSW in Austin, Texas the following month. Flipo's follow up track ""Killing My Time"" was released in May 2018.
",2,== Early life and career ==
"In November 2018, Flipo was nominated for a J Award as Unearthed Artist of the Year  and was the inaugural winner of the ARIA Emerging Artist Scholarship. In December 2018, Flipo performed ""Proud Mary"" and ""Blame It on the Boogie"" at the ABC's ""The Night is Yours"" New Year's Eve Celebration 2018 at the Sydney Opera House, and their song ""About You"" was featured in Season 2, Episode 10 of The Bold Type. In January 2019, ""About You"" polled at number 38 and ""Killing My Time"" at number 62 in the Triple J Hottest 100, 2018. In July 2019, G Flip won Breakthrough Independent Artist of the Year at the Australian Independent Record Labels Association (AIR) Awards. Their debut studio album was released on 30 August 2019.
",3,== Early life and career ==
"Flipo worked with Ariel Rechtshaid on their track ""I Am Not Afraid"". Rechtshaid noted to Rolling Stone that ""G Flip is a phenomenal musician... [They're] a strong songwriter and [have] a very authentic voice, and [they] are a badass producer.” 
",4,== Early life and career ==
"== Personal life ==
",5,== Personal life ==
"Flipo is openly lesbian. They attended primary school at Our Lady of the Assumption Primary School (OLA) in Cheltenham, Victoria and secondary school at Star of the Sea College in Brighton, Victoria, graduating in 2011. On 13 June 2021, Flipo came out as non-binary on Instagram. They use they/them pronouns.
",6,== Personal life ==
"== Discography ==
",7,== Discography ==
"=== Studio albums ===
",8,== Discography == | === Studio albums ===
"=== Singles ===
",9,== Discography == | === Singles ===
"==== As lead artist ====
",10,== Discography == | ==== As lead artist ====
"==== As featured artist ====
",11,== Discography == | ==== As featured artist ====
"== Awards and nominations ==
",12,== Awards and nominations ==
"=== AIR Awards ===
",13,== Awards and nominations == | === AIR Awards ===
"The annual Australian Independent Record Labels Association Awards celebrate the success of Australian independent musicians.
",14,== Awards and nominations == | === AIR Awards ===
"=== ARIA Music Awards ===
",15,== Awards and nominations == | === ARIA Music Awards ===
"The ARIA Music Awards is an annual award ceremony event celebrating the Australian music industry. Flipo has been nominated for three awards.
",16,== Awards and nominations == | === ARIA Music Awards ===
"=== J Award ===
",17,== Awards and nominations == | === J Award ===
"The J Awards are an annual series of Australian music awards that were established by the Australian Broadcasting Corporation's youth-focused radio station Triple J. They commenced in 2005.
",18,== Awards and nominations == | === J Award ===
"=== MTV Europe Music Awards ===
",19,== Awards and nominations == | === MTV Europe Music Awards ===
"The MTV Europe Music Awards is an award presented by Viacom International Media Networks to honour artists and music in pop culture.
",20,== Awards and nominations == | === MTV Europe Music Awards ===
"=== Music Victoria Awards ===
",21,== Awards and nominations == | === Music Victoria Awards ===
"The Music Victoria Awards are an annual awards night celebrating Victorian music. They commenced in 2005.
",22,== Awards and nominations == | === Music Victoria Awards ===
"=== National Live Music Awards ===
",23,== Awards and nominations == | === National Live Music Awards ===
"The National Live Music Awards (NLMAs) are a broad recognition of Australia's diverse live industry, celebrating the success of the Australian live scene. The awards commenced in 2016.
",24,== Awards and nominations == | === National Live Music Awards ===
"== References ==
",25,== References ==
"== External links ==
",26,== External links ==
Official website,27,== External links ==
