paragraph,paragraphIndex,section
"Vern Poore is an American sound engineer. He won an Academy Award for Best Sound and has been nominated for four more in the same category. He worked on over 60 films between 1975 and 1996.
",0,N/A
"== Selected filmography ==
",1,== Selected filmography ==
"Poore won an Academy Award for Best Sound and has been nominated for another four:
",2,== Selected filmography ==
"WonBird (1988)NominatedLadyhawke (1985)
",3,== Selected filmography ==
"Heartbreak Ridge (1986)
",4,== Selected filmography ==
"Lethal Weapon (1987)
",5,== Selected filmography ==
"Unforgiven (1992)
",6,== Selected filmography ==
"== References ==
",7,== References ==
"== External links ==
",8,== External links ==
Vern Poore at IMDb,9,== External links ==
