paragraph,paragraphIndex,section
"Michel Godard (3 October 1960, Héricourt, near Belfort, France) is a French avant-garde jazz and classical musician. He plays tuba and the predecessor of the tuba, a brass instrument known as the serpent.
",0,N/A
"At 18, Godard was a member of the Philharmonic Orchestra of Radio-France. He has also been member of the French National Jazz Orchestra and the Arban Chamber Brass quintet, and has played with the Ensemble Musique Vivante,  the ancient music Ensemble La Venice and ""XVIII-21Musique de Lumieres"".
",1,N/A
"Godard has participated in projects with Michel Portal, Louis Sclavis, Enrico Rava, Michael Riessler, Horace Tapscott, Christof Lauer, Kenny Wheeler, Ray Anderson, Rabih Abou-Khalil, Sylvie Courvoisier, Simon Nabatov, Linda Sharrock, Pierre Favre, Misha Mengelberg, Gianluigi Trovesi, Willem Breuker, Gabriele Mirabassi, the ARTE Quartett and more recently in a quartet with co-tubist Dave Bargeron.
",2,N/A
"His album Three Seasons (HGBS, 2014) with Günter ""Baby"" Sommer and Patrick Bebelaar) was awarded Album of the Year 2014 by The New York City Jazz Record. The album Stupor Mundi (DML, 2015) with Patrick Bebelaar, Vincent Klink, Gavino Murgia and Carlo Rizzo was awarded the German Record Critics' Award. Godard has also played and recorded with the pipeband of the Brittany town Quimper, with reggae star Alpha Blondy, and with Canterbury rock musicians John Greaves and Pip Pyle.
",3,N/A
"As a composer, he has been commissioned by Radio France, Donaueschingen Music Festival, and the French Ministry of Cultural Affairs.
",4,N/A
"== Discography ==
",5,== Discography ==
"You Never Lose an Island (dml, 2002) with Patrick Bebelaar, Herbert Joos, Frank Kroll
",6,== Discography ==
"Point of View (dml, 2003) with Frank Kroll, Patrick Bebelaar, Prakash Maharaj, Subhash Maharaj, Vikash Maharaj
",7,== Discography ==
"Pantheon (dml, 2007) with Fried Dähn, Patrick Bebelaar, Herbert Joos, Frank Kroll, Carlo Rizzo
",8,== Discography ==
"Three Seasons (HGBS, 2014) with Günter Sommer and Patrick Bebelaar
",9,== Discography ==
"Stupor Mundi (dml, 2014) with Patrick Bebelaar, Gavino Murgia, Carlo Rizzo and Vincent KlinkWith CMC Ensemble
",10,== Discography ==
"Contra Puncta (Losen, 2018)With Rabih Abou-Khalil
",11,== Discography ==
"The Sultan's Picnic (Enja, 1994)
",12,== Discography ==
"Arabian Waltz (Enja, 1996)
",13,== Discography ==
"Odd Times (Enja, 1997)
",14,== Discography ==
"The Cactus of Knowledge (Enja, 2001)
",15,== Discography ==
"Morton's Foot (Enja, 2003)
",16,== Discography ==
"Songs for Sad Women (Enja, 2007)
",17,== Discography ==
"Em Português (Enja, 2008)
",18,== Discography ==
"Trouble in Jerusalem (Enja, 2010)With Pierre Favre
",19,== Discography ==
"Fleuve (ECM, 2005)
",20,== Discography ==
"== References ==
",21,== References ==
"== External links ==
",22,== External links ==
"Discography
",23,== External links ==
Official web site,24,== External links ==
