paragraph,paragraphIndex,section
"Ernest  Brooks Wilkins Jr. (July 20, 1919 – June 5, 1999) was an American jazz saxophonist, conductor and arranger who spent several years with  Count Basie. He also wrote for Tommy Dorsey, Harry James, and Dizzy Gillespie. He was musical director for albums by Cannonball Adderley, Dinah Washington, Oscar Peterson, and Buddy Rich.
",0,N/A
"== Early career ==
",1,== Early career ==
"Wilkins was born in St. Louis, Missouri.  In his early career he played in a military band, before joining Earl Hines's last big band. He worked with Count Basie from 1951 to 1955, eventually leaving to work free-lance as a jazz arranger and songwriter. His success declined in the 1960s, but revived after work with Clark Terry, leading to a tour of Europe.
",2,== Early career ==
"== Final years in Denmark ==
",3,== Final years in Denmark ==
"Eventually Wilkins settled in Copenhagen, Denmark, where he would live for the rest of his life. There he formed the Almost Big Band so he could write for a band of his own formation. The idea was partly inspired by his wife Jenny. Copenhagen had a thriving jazz scene with several promising jazz musicians as well as a well-established community of expatriate American jazz musicians which had formed in the 1950s and now included representatives like Kenny Drew and Ed Thigpen who joined the band along with Danish saxophonist Jesper Thilo. The band released four albums, but after 1991 he became too ill to do much with it. Wilkins was responsible for orchestral arrangements on 1972's self-titled album by Alice Clark, on Mainstream Records.
",4,== Final years in Denmark ==
"Ernie Wilkins died in Copenhagen on June 5, 1999 of a stroke. He has a street named after him in southern Copenhagen, ""Ernie Wilkins Vej"" (Ernie Wilkins Street).
",5,== Final years in Denmark ==
"== Awards and honors ==
",6,== Awards and honors ==
"1981 Ben Webster Prize
",7,== Awards and honors ==
"== Discography ==
",8,== Discography ==
"Kenny Clarke & Ernie Wilkins (Savoy, 1955) with Kenny Clarke
",9,== Discography ==
"Flutes & Reeds  (Savoy, 1955)
",10,== Discography ==
"Top Brass (Savoy, 1955)
",11,== Discography ==
"Trumpet Album (Savoy, 1955)
",12,== Discography ==
"The Drum Suite (RCA Victor, 1956) with Manny Albam
",13,== Discography ==
"Day In, Day Out (1960)
",14,== Discography ==
"The Big New Band of the '60s (Fresh Sound, 1960)
",15,== Discography ==
"Here Comes the Swingin' Mr. Wilkins (Everest, 1960)
",16,== Discography ==
"Ernie Wilkins & the Almost Big Band (Storyville, 1980)
",17,== Discography ==
"Almost Big Band Live (Matrix Music Marketing, 1981)
",18,== Discography ==
"Live! At the Slukefter Jazz Club (Matrix Music Marketing, 1981)
",19,== Discography ==
"Montreux (SteepleChase, 1983)
",20,== Discography ==
"On the Roll (SteepleChase, 1986)
",21,== Discography ==
"Kaleidoduke (Polygram, 1995)
",22,== Discography ==
"Hard Mother Blues (P-Vine, 2007)
",23,== Discography ==
"Kinda Dukish (Gazell, 2012)
",24,== Discography ==
"=== As sideman/arranger ===
",25,== Discography == | === As sideman/arranger ===
"With Count Basie
",26,== Discography == | === As sideman/arranger ===
"Dance Session (Clef, 1953)
",27,== Discography == | === As sideman/arranger ===
"Basie Jazz (Clef, 1954) – recorded in 1952
",28,== Discography == | === As sideman/arranger ===
"The Count! (Clef, 1955) – recorded in 1952
",29,== Discography == | === As sideman/arranger ===
"Dance Session Album#2 (Clef, 1954)
",30,== Discography == | === As sideman/arranger ===
"Basie (Clef, 1954)With Louis Bellson
",31,== Discography == | === As sideman/arranger ===
"Let's Call It Swing (Verve, 1957)
",32,== Discography == | === As sideman/arranger ===
"Drummer's Holiday (Verve, 1958)With DR Big Band
",33,== Discography == | === As sideman/arranger ===
"Suite for Jazz Band (Hep, 1992) – guest conductor, recorded in 1991With Rob Franken
",34,== Discography == | === As sideman/arranger ===
"Fender Rhodes (Sonic Scenery, 2009) – compilations recorded in 1973-76 & 2009With Maynard Ferguson
",35,== Discography == | === As sideman/arranger ===
"Maynard '63 (Roulette, 1962)With Dizzy Gillespie
",36,== Discography == | === As sideman/arranger ===
"Jazz Recital (Norgran, 1955)
",37,== Discography == | === As sideman/arranger ===
"World Statesman (Norgran, 1956)
",38,== Discography == | === As sideman/arranger ===
"Dizzy in Greece (Verve, 1957)With Al Grey
",39,== Discography == | === As sideman/arranger ===
