paragraph,paragraphIndex,section
"Prosper Temerojo Ochimana, well known as ""Prospa Ochimana"", is a gospel artiste, composer and worship leader. He rose to fame after the release of the hit song ""Ekwueme"".
",0,N/A
"== Biography ==
",1,== Biography ==
"Prospa Ochimana was born in Northern Nigeria, Kaduna State on 6 November 1988 but originally hails from Kogi State, Nigeria. He spent his childhood in Kogi State and is the fourth child of seven children. 
",2,== Biography ==
"His interest for music started when he was a child which dates as far back as 1992. Later on, he became an active member of the Dunamis International Gospel Church’s main choir led by Dr. Paul Enenche, founder and president of  Dunamis International Gospel Church Worldwide. Prospa graduated from the Nassarawa State University, Keffi with a  B. Sc in Linguistics and also earned a certificate from the Dunamis School of Ministry, Abuja. 
",3,== Biography ==
"== Career ==
",4,== Career ==
"“Ekwueme”, officially released in the year 2018 was a big hit in the Nigerian music industry. ""Ekwueme"" is an igbo title which means “the God who says and does it “ in English language. The song which featured Osinachi Nwachukwu exceeded the shores of Nigeria and was first released in a live recording at Dunamis International Gospel Church, Abuja in 2018. Currently, Ekwueme has over 57 million streams on YouTube making it one of the most viewed Nigerian gospel songs on YouTube. Prospa Ochimana is the convener of the yearly music program called “Festival of Grace Concert”. Over the years, the concert have featured other reputable gospel musical artistes like Freke Umoh, Elijah Oyelade and many more. In 2018, he was nominated for the City People's Gospel Awards. He has ministered alongside other notable International and local artistes in different countries and continents of the world. The Akwa Ibom Christmas Carols Festival which was convened by the Akwa Ibom State Government hosted Prospa Ochimana in their 2019 Carnival of Songs edition. In 2019, he founded his own record label known as Torn Veil Music International which is responsible for most of his productions. 
",5,== Career ==
"Asides from being a singer and songwriter, he is also a producer and a music director.
",6,== Career ==
"== Awards ==
",7,== Awards ==
"Nomination for City People’s Gospel Artiste (2018)
",8,== Awards ==
"Winner of City People's Music Awards (2019)
",9,== Awards ==
"Winner of Clima Awards Outstanding Artist of the Year  (2019)
",10,== Awards ==
"Winner of African Artiste for the Year, Gospel Touch Music Award, UK (2018)
",11,== Awards ==
"Winner of African Artiste for the Year, Gospel Touch Music Award, UK (2018)
",12,== Awards ==
"== Discography ==
",13,== Discography ==
"His first album was released in 2019 titled “Ekwueme to the World Project”, comprising 11 tracks, including Ekwueme, Choima Song and Never Look Around.
",14,== Discography ==
"=== Album ===
",15,== Discography == | === Album ===
"Ekwueme to the World Project (2019) 
",16,== Discography == | === Album ===
"=== Singles ===
",17,== Discography == | === Singles ===
"You are Jehovah (2019) 
",18,== Discography == | === Singles ===
"Ekwueme (2018)
",19,== Discography == | === Singles ===
"It all Belongs to you (2019)
",20,== Discography == | === Singles ===
"The Great I am (2019)
",21,== Discography == | === Singles ===
"He’s Been So Good (2018)
",22,== Discography == | === Singles ===
"Worthy to be Praised (2019)
",23,== Discography == | === Singles ===
"== References ==
",24,== References ==
"== External links ==
",25,== External links ==
"https://www.prosperochimana.com
",26,== External links ==
"Category:1988 births
",27,== External links ==
"Category:Living people
",28,== External links ==
"Category:People from Kaduna State
",29,== External links ==
"Category:Nigerian songwriters
",30,== External links ==
"Category:Nigerian composers
",31,== External links ==
Category:Nigerian record producers,32,== External links ==
