paragraph,paragraphIndex,section
"Ivan Seal (born 1973) is an English painter who is best known for his work on the albums covers for the music of Leyland J. Kirby. Seal studied at Sheffield Hallam University.
",0,N/A
"In May 2011, Seal had his first solo exhibition in London at the Carl Freedman Gallery of new paintings, followed in September by a solo show in Zurich called the object hurts the space of new paintings and a sound installation.
",1,N/A
"== References ==
",2,== References ==
"== External links ==
",3,== External links ==
"Ivan Seal at Carl Freedman Gallery, London
",4,== External links ==
"Ivan Seal at Carl Freedman Gallery, Margate
",5,== External links ==
"Ivan Seal at RaebervonStenglin gallery, Zurich
",6,== External links ==
"Ivan Seal 'Artist of the week', Guardian.co.uk, June 2011
",7,== External links ==
"Ivan Seal at Frieze, London, 2011
",8,== External links ==
"Ivan Seal at Monica de Cardenas Gallery, Milan
",9,== External links ==
"The Caretaker with Ivan Seal
",10,== External links ==
"Everywhere, an empty bliss",11,== External links ==
