paragraph,paragraphIndex,section
"Birger Sjöberg (1885–1929) was a Swedish poet, novelist and songwriter, whose best-known works include the faux-naïf song collection Fridas Bok (Frida's Book) and the novel Kvartetten Som Sprängdes (The Quartet That Split Up), a somewhat Dickensian relation about stock-exchange gambling in the twenties, and the frantic efforts to recover.
",0,N/A
"Originally a journalist, Sjöberg wrote songs in his spare time. His debuted as a serious writer with the 1922 publication of Fridas Bok (Frida's Book), which was both a critical and popular success. Following a series of concert tours, he withdrew from public life and focused on his writing. After his death in 1929, a new series of songs and a selection of poems were published.
",1,N/A
"== Selected works ==
",2,== Selected works ==
"Prose and poetry by Birger Sjöberg:
",3,== Selected works ==
"Fridas Bok (Frida's Book) 1922
",4,== Selected works ==
"Kvartetten Som Sprängdes (The Quartet That Split Up) 1924
",5,== Selected works ==
"Kriser Och Kransar (Crises And Laurel Wreaths) 1926
",6,== Selected works ==
"Fridas Andra Bok (Frida's Second Book) 1929
",7,== Selected works ==
"Minnen Från Jorden (Memories From The Earth) 1940
",8,== Selected works ==
"== Translations of his works in English ==
",9,== Translations of his works in English ==
"Anthology of Swedish Lyrics 1930 
",10,== Translations of his works in English ==
"Modern Swedish Poetry Pt. 2 1936 
",11,== Translations of his works in English ==
"Scandinavian Songs and Ballads 1950 
",12,== Translations of his works in English ==
"Twentieth Century Scandinavian Poetry 1950 
",13,== Translations of his works in English ==
"Twelve Pieces from Frida’s Book 1975 
",14,== Translations of his works in English ==
"When First I Ever Saw You LP 1980 
",15,== Translations of his works in English ==
"Swedes On Love CD 1991 
",16,== Translations of his works in English ==
"Frida's New Clothes 2008 
",17,== Translations of his works in English ==
"== His life in English ==
",18,== His life in English ==
"A History of Swedish Literature 1961 
",19,== His life in English ==
"A History of Swedish Literature 1989 
",20,== His life in English ==
"A History of Swedish Literature 1996 
",21,== His life in English ==
"== Image gallery ==
",22,== Image gallery ==
