paragraph,paragraphIndex,section
"Thomas Herman Ridgley (October 30, 1925 – August 11, 1999) was an American R&B singer and bandleader in New Orleans, Louisiana.
",0,N/A
"== Biography ==
",1,== Biography ==
"=== Early life ===
",2,== Biography == | === Early life ===
"He was born in New Orleans, Louisiana, United States. Initially he played piano, and performed with a Dixieland group and then Earl Anderson's band.
",3,== Biography == | === Early life ===
"=== Career ===
",4,== Biography == | === Career ===
"Ridgley, released his debut single ""Shrewsbury Blues"" in New Orleans in 1949 for Imperial Records. The record was produced by Dave Bartholomew. In the 1950s, he formed his group the Untouchables, and recorded for labels such as Decca, Atlantic and Herald. His 1952 release ""Tra-La-La"" on Decca was later covered and made famous by Pat Boone.
",5,== Biography == | === Career ===
"In the 1960s, he signed with the local Ric Records, and released some singles which were to become local hits, but none of them broke through to create a stir nationally. These sides included ""Double-Eyed Whammy"" and ""I've Heard That Story Before"", a remake of the song first recorded for Herald. He and his band became a permanent fixture at the New Orleans Auditorium, backing acts who passed through the city. At one point his band included the singer, Irma Thomas. During the 1970s and 1980s, there were fewer recording opportunities for Ridgley, however, he continued to record for local labels, and continued to perform. He kept performing at the New Orleans Jazz & Heritage Festival every year from 1972 until his death.
",6,== Biography == | === Career ===
"In the 1990s, he released three newly recorded albums. How Long? came out on the Sound of New Orleans label in 1990, and She Turns Me On followed two years later on Modern Blues Recordings. He was supported by musicians such as George Porter, Jr. and Raymond Weber on 1995 album Since The Blues Began from Black Top Records. It also featured guest guitarist Snooks Eaglin and turned out to be one of the most solid efforts in his career, but this became his last recorded album. He suffered from kidney failure in his last few years, and died from lung cancer in 1999.
",7,== Biography == | === Career ===
"== Family ==
",8,== Family ==
"The New Orleans singer, Sammy Ridgley is his younger brother.
",9,== Family ==
"== Discography ==
",10,== Discography ==
"1990 How Long? (Sound of New Orleans)
",11,== Discography ==
"1992 She Turns Me On (Modern Blues Recordings)
",12,== Discography ==
"1995 Since The Blues Began (Black Top)
",13,== Discography ==
"=== Compilations ===
",14,== Discography == | === Compilations ===
"1977 Through The Years (Sound of New Orleans)
",15,== Discography == | === Compilations ===
"1988 The New Orleans King of the Stroll (Rounder)
",16,== Discography == | === Compilations ===
"1992 The Herald Recordings (Collectables)
",17,== Discography == | === Compilations ===
"2006 Tommy Ridgley 1949-1954 (Classics)
",18,== Discography == | === Compilations ===
"Mardi Gras Jam / Tommy Ridgley & His Orchestra (Blue City)
",19,== Discography == | === Compilations ===
"== Notes ==
",20,== Notes ==
"== References ==
",21,== References ==
"== External links ==
",22,== External links ==
"Tommy Ridgley official website
",23,== External links ==
"Biography on Allmusic
",24,== External links ==
Biography by Marv Goldberg,25,== External links ==
