paragraph,paragraphIndex,section
"Pierre Favre (born 2 June 1937) is a Swiss jazz drummer and percussionist born in Le Locle, Switzerland. He recorded the album Singing Drums (ECM, 1984) with Paul Motian and Nana Vasconcelos. He also appears on the John Surman album, Such Winters of Memory (1983). He has recorded with several well-known musicians, including Tamia, Michel Godard, Mal Waldron, Paul Giger, Jiří Stivín, Michel Portal, Samuel Blaser, the ARTE Quartett, and Barre Phillips.
",0,N/A
"== Select discography ==
",1,== Select discography ==
"=== As leader ===
",2,== Select discography == | === As leader ===
"Pierre Favre Quartet (Wergo)
",3,== Select discography == | === As leader ===
"Santana (FMP)
",4,== Select discography == | === As leader ===
"Pierre Favre European Chamber Ensemble (Intakt)
",5,== Select discography == | === As leader ===
"Singing Drums (ECM 1984)
",6,== Select discography == | === As leader ===
"Window Steps (ECM, 1996)
",7,== Select discography == | === As leader ===
"Fleuve (ECM, 2006)With Irene Schweizer
",8,== Select discography == | === As leader ===
"Irene Schweizer & Pierre Favre (Intakt)
",9,== Select discography == | === As leader ===
"Portrait (Intakt)
",10,== Select discography == | === As leader ===
"Ulrichsberg (Intakt)With Samuel Blaser
",11,== Select discography == | === As leader ===
"Vol à Voile (Intakt, 2010)
",12,== Select discography == | === As leader ===
"Same Place, Another Time (Blaser Music, 2022)With Philipp Schaufelberger
",13,== Select discography == | === As leader ===
"Albatros (Intakt, 2010)With John Surman
",14,== Select discography == | === As leader ===
"Such Winters of Memory (ECM, 1982)
",15,== Select discography == | === As leader ===
"Upon ReflectionWith Tamia
",16,== Select discography == | === As leader ===
"De La Nuit...Le Jour (ECM, 1988)
",17,== Select discography == | === As leader ===
"Solitudes (ECM, 1991)With Manfred Schoof
",18,== Select discography == | === As leader ===
"European Echoes (FMP)With Michel Godard
",19,== Select discography == | === As leader ===
"Saxophones (Intakt)
",20,== Select discography == | === As leader ===
"Castel Del Monte (Enja)
",21,== Select discography == | === As leader ===
"Deux (Altrisuoni)With Jiří Stivín
",22,== Select discography == | === As leader ===
"Výlety (Supraphon)
",23,== Select discography == | === As leader ===
"Excursions II Twenty Years After (P&J Music)With Joe McPhee
",24,== Select discography == | === As leader ===
"Topology (Hat Hut, 1981)With Michel Portal
",25,== Select discography == | === As leader ===
"Splendid Yzlment (CBS)With Barre Phillips
",26,== Select discography == | === As leader ===
"Music by... (ECM, 1980)
",27,== Select discography == | === As leader ===
"String Summit: One World In Eight (MPS)With Dino Saluzzi
",28,== Select discography == | === As leader ===
"Once Upon a Time - Far Away in the South (ECM, 1985)With Mal Waldron
",29,== Select discography == | === As leader ===
"Black Glory (Enja)With London Jazz Composers Orchestra
",30,== Select discography == | === As leader ===
"Double Trouble Two Featuring Irene Schweizer, Marilyn Crispell and Pierre Favre (Intakt)With Stefano Battaglia
",31,== Select discography == | === As leader ===
"When We Were (Splasch)With Paul Giger
",32,== Select discography == | === As leader ===
"Alpstein (ECM, 1991)With Furio Di Castri, Paolo Fresu & Jon Balke
",33,== Select discography == | === As leader ===
"Mythscapes (Soul Note)With Denis Levaillant
",34,== Select discography == | === As leader ===
"Barium Circus (Nato)With Yang Jing
",35,== Select discography == | === As leader ===
" Two In One (Intakt)
",36,== Select discography == | === As leader ===
"MomentsWith Andrea Centazzo
",37,== Select discography == | === As leader ===
"Koans, Volume 1 (Ictus)
",38,== Select discography == | === As leader ===
"Dialogues (Robi Droli/Newtone)
",39,== Select discography == | === As leader ===
== References ==,40,== References ==
