paragraph,paragraphIndex,section
"Penelope Windust (born July 13, 1945)  is an American television, film, and stage actress. She is best known for her role as Kathleen Maxwell in the 1983 miniseries V.
",0,N/A
"== Biography ==
",1,== Biography ==
"Windust was born in New York City, the daughter of Irene, an actress, and Bretaigne Windust, a stage and film director. She studied drama at Pittsburgh's Carnegie Tech just before its merger into Carnegie Mellon University in 1967.
",2,== Biography ==
"Windust began her career on Broadway, appearing in a 1967 production of Spofford with Melvyn Douglas, and in 1972 production of Elizabeth I. Windust has starred in many television movies. Her best-known film roles were in the movies Ghost Town and Bird in 1988. Her most recent movie was You Don't Mess with the Zohan in 2008.
",3,== Biography ==
"She has made many guest appearances on television, including Hawaii Five-O, The Six Million Dollar Man, Falcon Crest, Dallas, Matlock, Criminal Minds, ER, Third Watch and Boston Legal.
",4,== Biography ==
"== Filmography ==
",5,== Filmography ==
"=== Film ===
",6,== Filmography == | === Film ===
"=== Television ===
",7,== Filmography == | === Television ===
"== Stage credits ==
",8,== Stage credits ==
"== References ==
",9,== References ==
"== External links ==
",10,== External links ==
"Penelope Windust at IMDb
",11,== External links ==
Penelope Windust at the TCM Movie Database,12,== External links ==
