paragraph,paragraphIndex,section
"Steven Bruce Smith (born August 21, 1954) is an American drummer best known as a member of the rock band Journey across three tenures. Modern Drummer magazine readers have voted him the No. 1 All-Around Drummer five years in a row. In 2001, the publication named Smith one of the Top 25 Drummers of All Time, and in 2002 he was voted into the Modern Drummer Hall of Fame. He was inducted into the Rock and Roll Hall of Fame as a member of Journey on April 7, 2017.
",0,N/A
"== Early life ==
",1,== Early life ==
"Smith received his first drum kit at age two and in 1963 he began taking formal lessons with local Boston area drum teacher Bill Flanagan, who played in big bands in the swing era. Smith got his first ""real"" drum set when he was 12 years old. On many nights, Steve could be heard practicing in a small shed in the backyard of his Harvard Street home. Smith performed in the usual school band program and garage bands while in his teens, including Clyde, a South Shore sensation, but also began to broaden his performing experience by playing in a professional concert band and the big band at local Bridgewater State College.
",2,== Early life ==
"== Career ==
",3,== Career ==
"He graduated from high school in 1972, and at 19 he joined the Lin Biviano Big Band, playing with them for two years. After high school, Smith attended the Berklee College of Music and studied with Alan Dawson. In the early 1990s, he studied with Freddie Gruber. He recorded and toured with jazz violinist Jean-Luc Ponty in 1977–78. He was the drummer on the Focus album Focus con Proby (1978) and played with Ronnie Montrose. From 1978 to 1985, he was the drummer for the rock band Journey. He left the band in 1985 but returned in 1995 for the band's comeback album Trial by Fire. In the interim, he played with Journey offshoot The Storm. In 2015, he rejoined Journey again, but was terminated from the group (along with bassist Ross Valory) in March, 2020. Since 1977, Smith has led his own jazz group, Vital Information. Drummer Neil Peart of Rush invited him in 1994 to perform on Burning for Buddy: A Tribute to the Music of Buddy Rich, a tribute album to Buddy Rich, who inspired both drummers. Smith recorded the song ""Nutville"" and was invited for the sequel tribute album, Burning for Buddy: A Tribute to the Music of Buddy Rich, Vol. 2, for which he recorded ""Moment's Notice"". He recorded two albums with Buddy's Buddies, a quintet composed of musicians who played with Rich. In 2007, Smith and Buddy's Buddies were renamed Steve Smith's Jazz Legacy. The band pays tribute to many great jazz drummers in addition to Buddy Rich. In 1989, Smith headlined the Buddy Rich Memorial Scholarship Concert held in New York City, performing a duet with drummer Marvin ""Smitty"" Smith. Smith released two albums, Very Live at Ronnie Scott's Set One & Set Two, for Tone Center, recorded at Ronnie Scott's club in London.
",4,== Career ==
"In 2001 Modern Drummer magazine named Smith one of the Top 25 Drummers of All Time. During the following year, he was voted into the Modern Drummer Hall of Fame. In 2003, his DVD Steve Smith Drumset Technique – History of the U.S. Beat was voted the No. 1 Educational DVD of the year. He has worked as a session musician for Mariah Carey, Andrea Bocelli, Elisa, Vasco Rossi, Zucchero, Savage Garden, Bryan Adams,  Zakir Hussain and Sandip Burman. Additionally, he has played with jazz musicians such as Steps Ahead, Wadada Leo Smith, Tom Coster, Ahmad Jamal, Dave Liebman, Larry Coryell, Victor Wooten, Mike Stern, Randy Brecker, Scott Henderson, Frank Gambale, Stuart Hamm, Dweezil Zappa, Anthony Jackson, Aydın Esen, Torsten de Winkel, George Brooks, Michael Zilber, Steve Marcus, Andy Fusco, Kai Eckhardt, Lee Musiker, Howard Levy, Oteil Burbridge, Jerry Goodman, Tony MacAlpine, Hiromi Uehara and Bill Evans.
",5,== Career ==
"== Equipment ==
",6,== Equipment ==
"Smith endorses Sonor drums, Remo drumheads, Zildjian cymbals, Vic Firth drumsticks and Drum Workshop hardware and bass drum pedals.
",7,== Equipment ==
"== Discography ==
",8,== Discography ==
"=== As leader ===
",9,== Discography == | === As leader ===
"1994 Distant Lands (CD Baby/desertnight)
",10,== Discography == | === As leader ===
"1999 Steve Smith & Buddy's Buddies (Tone Center)
",11,== Discography == | === As leader ===
"2003 Reimagined, Vol. 1: Jazz Standards (Bluejay)
",12,== Discography == | === As leader ===
"2003 Very Live at Ronnie Scott's London, Set 1 (Tone Center)
",13,== Discography == | === As leader ===
"2003 Very Live at Ronnie Scott's London, Set 2 (Tone Center)
",14,== Discography == | === As leader ===
"2005 Sky (Allegro/Tala)
",15,== Discography == | === As leader ===
"2005 Flashpoint (Tone Center)
",16,== Discography == | === As leader ===
"2005 Lovin' You More (That Big Track) (CR2)
",17,== Discography == | === As leader ===
"2008 This Town (G.A.S.)
",18,== Discography == | === As leader ===
"2015 Then and Now (Audio & Video Labs)
",19,== Discography == | === As leader ===
"2016 Groove Blue with Tony Monaco and Vinny Valentino (Q-Rious)
",20,== Discography == | === As leader ===
"=== As member/co-leader ===
",21,== Discography == | === As member/co-leader ===
"With Journey
",22,== Discography == | === As member/co-leader ===
"1979 Evolution
",23,== Discography == | === As member/co-leader ===
"1980 Departure
",24,== Discography == | === As member/co-leader ===
"1980 Dream, After Dream
",25,== Discography == | === As member/co-leader ===
"1981 Captured
",26,== Discography == | === As member/co-leader ===
"1981 Escape
",27,== Discography == | === As member/co-leader ===
"1983 Frontiers
",28,== Discography == | === As member/co-leader ===
"1986 Raised on Radio
",29,== Discography == | === As member/co-leader ===
